NAME;ISIN;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
RS GROUP;GB0003096442;9322,87;15887,34;13082,98;10216,54;6794,72;10670,9;10250,57;10029,06;11417,86;8400,88;4486,83;7635,96;11698,52;10600,57;12314,5;13722,02;10293,14;10354,43;22286,55;32058,6;26935,07;33913,41;49793,99;61302,58;51528,95;41420,8;34558,13
SPECTRIS DEAD - DELIST.05/12/25;GB0003308607;769,63;1451,4;1596,48;1268,69;985,85;1777,9;1847,63;2676,08;3536,56;3261,23;1588,3;3072,55;5599,84;6642,96;9728,78;9901,08;8739,03;6224,46;8949,14;10951,26;10462,71;10901,64;13618,65;15328,04;13721,9;16013,35;13069,1
FISHER(JAMES)& SONS;GB0003395000;7498,4;8113,42;10046,72;11844,79;19631,39;52804,34;51370,86;67396,02;121633,4;110169,38;53235,5;76804,13;91087,15;91471,88;148950,7;265857,25;196484,98;185958,83;234707,21;266008,55;322196,83;322591,32;178676,02;68739,08;58593,76;54762,12;50276,63
FIRST GROUP;GB0003452173;507,72;240,66;355,18;361,07;320,84;461,13;741,3;773,48;1238,21;1521,33;429,65;755,45;803,53;676,65;491,26;415,63;293,23;254,63;251,17;277,08;233,47;296,5;194,6;270,31;269,73;433,32;423,27
GAMES WORKSHOP;GB0003718474;592,81;511,4;320,49;837,71;774,87;1409,51;1824,77;697,41;922,69;548,41;377,69;811,7;814,73;1278,8;1752,68;1544,79;1439,39;1544,61;2361,26;7922,32;10120,18;23416,3;37982,08;31823,39;34340,62;38411,77;58156,68
GO-AHEAD GROUP DEAD - DELIST.11/10/22;GB0003753778;1086,08;880,55;1123,98;877,14;979,32;2181,05;3266,09;3588,33;5331,55;5169,18;1652,69;2920,49;2940,98;3016,25;3292,09;5374,14;6526,27;6086,21;5328,87;4407,06;4962,32;5931,91;3057,54;2015,84;0;N/A;N/A
HALMA;GB0004052071;39429,81;32707,3;38286,58;42460,4;37780,82;56705,3;71818,04;78572,91;112166,31;104063,93;67424,2;101550,35;153830,09;165207,8;216220,73;287177,65;314032,61;362957,17;363336,08;559062,24;596671,99;902915,26;1124108,32;1126771,37;930131,89;914902,69;1258811,75
STANDARD CHARTERED;GB0004082847;44876,31;42099,21;52384,34;38645,25;39322,17;61229,54;73146,11;101872,35;125747,91;144496,81;59443,86;127139,89;155629,15;145084,72;159686,18;123117,94;82509,08;42743,41;68154,79;79006,63;56905,26;58951,44;44017,04;54773,6;61346,19;57329,53;103944,53
HAYS;GB0004161021;2393,55;3152,4;2646,22;1433,69;676,37;1338,76;1492,63;1535,26;2151,67;1470,73;804,39;1438,06;1651,07;1144,15;1323,25;2047,14;2270,69;1719,89;1963,62;2975,41;2242,76;2408,84;2305,35;2520,48;2206,64;1779,11;1402,43
HEADLAM GROUP;GB0004170089;43157,44;60190,24;23404;35193,19;38384,28;67696,7;98061,84;96465,17;147265,53;105175,73;41724,38;69765,55;79776,98;70180,04;92821,35;131963,05;122775,26;129321,31;139962,97;169009,91;112909,08;159651,28;121769,28;142784,01;110471,11;72808,12;45378,92
HILL AND SMITH;GB0004270301;17460,7;23270,15;23727,19;24850,23;33083,76;57685,84;81437,89;117787,25;187860,19;200939,11;91071,74;196172,68;176817,36;188756,11;302034,53;385552,82;407374,07;509620,4;703274,53;798414,93;705265,53;916657,75;923353,53;1055665,68;861130,89;1280794,39;1355618,77
HUNTING;GB0004478896;1790,87;1874,09;2821,53;3253,89;1694,18;2837,68;5654,85;9579,43;18455,48;22042,67;8933,43;15296,21;21861,05;23291;24574,8;22342,92;11694,59;7971,34;13748,23;16708,66;14357,37;7612,34;5561,66;6311,51;8863,78;8555,5;9620,51
IMPERIAL BRANDS;GB0004544929;357,37;214,39;333,82;459,53;662,48;915,99;1260,96;1460,95;2164,54;2512,4;1622,04;2093,65;2069,78;2563,7;2721,81;2825,06;3805,14;4518,13;3993,85;3669,69;3263,64;2709,24;2363,88;3043,51;3506,35;3586,96;5530,14
MITIE GROUP;GB0004657408;25139,47;54264,06;55725,01;46552,01;36352,73;47540,95;70518,55;75848,94;109882,26;118795,68;69900,77;96809,18;93307,11;114104,91;128357,39;154667,07;125665,27;127553,34;83528,81;80270,81;52944,28;63553,27;47300,58;58680,6;72912,76;97486,32;110723,07
SPIRENT COMMUNICATIONS DEAD - DELIST.17/10/25;GB0004726096;33372,86;77253,9;128247,1;40012,37;7464,31;29856,21;24520,64;18426,29;24526,11;21672,42;10267,76;36449,08;49466,04;43339,25;55685,04;33768,07;29408,3;23649,99;28726,66;34186,43;50284,76;73572,78;87234,26;92506,96;78591,87;43757,34;67550,12
KELLER;GB0004866223;313,04;400,07;237,83;378,71;410,82;464,23;644,43;854,91;2155,83;1382,24;1079,61;1310,24;1404,19;856,2;1714,85;2935,97;2131,23;1867,02;1723,86;2376,5;1204,5;2030,61;2115,5;2362,3;2251,71;2536,42;4015,63
KIER GROUP;GB0004915632;209,78;331,56;295,84;548,99;518,29;863,67;1152,62;2041,7;3249,92;1994,87;1171,12;1379,97;1944,02;2180,07;2253,47;3334,95;2709,14;2803,65;2731,27;2394,26;1208,12;225,37;184,35;284,8;189,73;346,4;407,43
HSBC HOLDINGS;GB0005405286;1087,94;1423,01;1965,48;1494,3;1489,87;2258,94;2567,92;2691,08;3124,6;2716,67;1420,74;2479,72;2667,66;2117,27;2907,36;2720,7;2588,45;2000,5;2722,85;3600,16;2999,3;2763;2038,32;2941,64;3010,82;3448,89;4990,9
HOWDEN JOINERY GP.;GB0005576813;78,67;111,87;168,72;265,89;221,82;334,14;346,6;172,12;376,71;226,2;27,42;205,01;273,55;249,15;433,83;816,14;929,51;1085,87;763,36;1033,12;1077,87;1511,75;1622,78;1912,15;1594,68;1854,15;1868,55
LEGAL & GENERAL;GB0005603997;64240,62;38758,59;43798,09;39473,99;27121,36;39604,62;50731,4;53945,47;78872,18;67878,57;22745,99;35987,3;56916,31;59899,49;80301,58;123150,61;147941,75;123756,18;119302,72;164357,11;157019,29;193700,36;183428,71;224376,76;194275,68;212227,19;212114,37
MEARS GROUP;GB0005630420;196,92;339,16;992,13;1123,26;1378,66;3051,74;5678,01;6555,83;8073,63;6484,43;4754,8;5391,07;6569,62;5156,99;7886,31;10915,71;8802,09;8645,3;9943,15;8729,76;6520,78;6709,01;3490,37;4726,04;4436,18;7910,47;8346,5
MCBRIDE;GB0005746358;90,18;94,49;69,95;51,21;88,76;209,39;239,02;257,9;349,5;184,44;172,86;357,92;263,1;209,68;244,6;193,64;143,58;264,83;245,44;304,08;225,38;108,89;149,67;90,37;37,23;122,31;222,99
MEGGITT DEAD - DELIST.14/09/22;GB0005758098;14961,28;15021,95;19154,82;15645,32;17095,07;28324,42;42081,74;52228,92;57271,29;57875,23;19448,6;46124,1;63414,73;66147,92;82461,31;101839,42;102104,06;65486,15;68902,43;88124,2;97839,94;129968,07;84035,19;148643,37;0;N/A;N/A
MENZIES (JOHN) DEAD - DELIST.05/08/22;GB0005790059;25794,06;28242;29706,99;22872,3;22612,53;39340,56;64443,67;55769,41;61391,14;70655,67;7712,57;35859,59;53219,82;73806,09;88830,18;92318,64;46878,69;50986,89;76915,86;101603,59;81667,96;63707,21;34921,44;45102,47;0;N/A;N/A
MORGAN ADVANCED MRA.;GB0006027295;6700,45;7158,63;8465,24;5266,26;1978,5;4996,83;7263,32;9475,12;12140,35;9120,29;3059,68;6867,66;10996,6;13420,81;12626,96;14281,11;13503,22;8948,44;12319,99;16037,61;12128,19;14350,12;14881,6;16575,77;15063,57;13561,73;13803
MOBICO GROUP;GB0006215205;1342,85;603;920,16;617,54;476,77;1007,61;1527,26;1412,79;2026,23;2282,05;446,07;679,65;807,36;742,11;726,69;1094,93;916,05;1061,35;1078,53;1362,05;1398,69;1629,81;1014,81;979,3;489,53;333,89;268,94
ECORA ROYALTIES;GB0006449366;21,85;30,78;25,22;29,01;47,14;100,8;209,87;261,3;279,41;359,1;147,6;463,79;660,93;597,07;572,29;397,99;181,08;133,36;285,75;387,45;414,4;452,99;373,46;437,59;432,81;291,3;201,67
4IMPRINT GROUP;GB0006640972;16770,28;19983,8;20446;5049,28;2639,58;12225,87;16620,98;23355,51;40802,42;15926,44;8857,45;10636,2;23821,82;24744,33;36441,3;78210,54;89466,37;117365,94;145567,51;203208,15;195563,11;334750,8;254480,64;290130,77;448145,22;588240,38;639835,74
OXFORD INSTRUMENTS;GB0006650450;172,66;175,43;128,93;161,78;132,54;249,07;261,09;302,57;384,66;264,77;176,8;318,01;841,83;1263,37;2291,34;2300,88;893,55;912,96;825,78;1167,75;1124,76;1879,8;2556,68;2818,62;2877,01;2609,3;2484,19
ASSOCIATED BRIT.FOODS;GB0006731235;21488,47;12478,77;17740,48;17480,56;22566,25;27611,64;39087,36;41741,44;46430,87;51008,03;28045,59;44510,19;55872,02;60196,44;92753,12;148637,3;160379,81;159226,22;104473,53;136861,05;114740,13;126406,43;112777,71;100341,38;92923,07;113708,89;95105,54
PEARSON;GB0006776081;22718,98;35754,75;27308,02;13074,69;11412,62;14361,28;15943,19;18031,23;23075,08;20562,78;14816,88;23692,47;29025,32;33738,24;35240,54;34733,84;41239,95;23229,41;17919,58;23081,28;29098,07;18221,61;25996,84;21930,93;30970,89;33606,81;47040,9
PERSIMMON;GB0006825383;2551,34;2635,27;3566,48;4767,98;6192,81;9227,7;12889,39;22836,22;29172,44;16783,76;4599,29;8341,54;7496,33;9815,66;16020,43;26906,38;31615,66;41981,03;36713,26;55947,04;54499,86;77504,67;72667,65;71116,53;45697,34;47512,66;42432,48
EUROMONEY INSTL.INVESTOR DEAD - DELIST.25/11/22;GB0006886666;1371,17;2246,97;1723,3;1061,26;917,81;1803,1;2064,15;2415,75;3077,12;2291,5;945,67;2435,73;3701,76;3755,39;4873,58;7636,5;5785,51;4832,61;5179,98;6350,23;6567,6;6487,09;5734,53;5194,98;0;N/A;N/A
UNITE GROUP;GB0006928617;N/A;344,37;548,78;545,3;313,13;459,75;727,14;883,37;1290,83;886,11;111,02;637,42;439,61;378,87;608,91;902,02;1060,24;1320,36;1081,93;1690,63;1834,9;2640,28;2141,78;2321,17;2154,03;2194,62;1901,01
PORVAIR;GB0006963689;403,86;669,99;1264,81;681,86;413,73;625,82;530,79;611,2;691,17;555,65;259,17;249,39;564,52;510,87;824,44;1410,25;1363,93;1245,32;1778,87;2287,06;1848,39;3032,93;2336,08;2911,23;2543,41;2725,4;2828,74
PRUDENTIAL;GB0007099541;57206,35;65796,25;56424,27;38789,07;26591,75;37393,77;41233,18;48363,18;68179,99;64952,46;23181,56;51534,04;63856,83;66462,57;91735,47;122122;154321,15;114169,48;131806,52;185145,42;141462,28;154023,43;144404,26;156099,06;154708,22;97843,27;80205,43
RIO TINTO;GB0007188757;22937,89;36307,43;36184,9;42185,59;42198,87;58854,75;74199,26;121984,57;131567,67;279254,95;58503,55;167658,03;236833,75;208248,29;197600,99;185660,61;163059,69;89819,89;179584,13;236787,33;252271,73;271572,96;420723,63;448795,83;512685,59;500090,07;469186,63
RENISHAW;GB0007323586;1196,62;1947,25;2635,8;1465,38;1354,42;2376,78;3859,57;4417,09;4124,9;3752,2;1348,96;3004,58;8244,84;7533,55;10172;10564,88;12327,38;9106,84;13048,66;25161,9;21756,82;19333,63;31249,06;23907,3;19898,23;17578,7;17684,17
RICARDO DEAD - DELIST.13/10/25;GB0007370074;15823,78;34233,98;29688;25612,04;19279,22;17453,02;24586,37;26928,94;34520,59;32957,84;14676,76;27845,26;34066,42;34974,88;40852,9;72594,36;68697,68;78690,46;81569,11;98976,88;58368,89;75281;42182,76;49757,22;51849,95;44659,82;24758,8
LIONTRUST ASSET MAN.;GB0007388407;N/A;464,43;628,97;502,52;433,94;805,79;583,33;612,38;783,86;619,67;146,66;236,64;180,97;184,16;294,66;524,28;576,04;513,81;693,86;1229,28;1161,68;2715,2;2701,24;3760,26;2823,37;1561;1256,25
RPS GROUP DEAD - DELIST.24/01/23;GB0007594764;1421,03;2661,83;3965,25;3060,38;2524,75;4005,63;3925,74;4548,15;8602,1;7693,03;2734,08;4957,33;5467,8;5596,58;5967,21;9402,73;5064,28;4558,78;6088,45;7215,32;3752,23;4743,15;2164,79;3256,76;0;N/A;N/A
CLOSE BROTHERS GROUP;GB0007668071;50381,58;114475,45;97187,26;70109,68;52275,96;106824,45;113042,15;133725,97;163923,72;140798,08;58724,36;109372,38;139768,5;118071,85;176253,72;245576,28;275013,17;227259,46;235572,93;301635,17;270992,83;277288,73;306671,49;285989,4;209547,91;118007,3;72471,19
ST.JAMES'S PLACE ORD;GB0007669376;592,18;402,6;810,55;548,54;267,78;402,98;570,89;721,21;1198,15;730,97;363,27;610,87;753,55;894,27;1158,47;2003,94;2158,77;2233,95;2353,2;3042,06;2344,34;2973,68;3317,55;4495,97;3559,56;1914,96;3092,73
KIN AND CARTA DEAD - DELIST.29/04/24;GB0007689002;1737,06;2227,11;1615,16;1646,06;1589,1;2307,66;2735,1;1605,08;2212,23;2067,9;451,47;482,91;780,09;697,98;1076,68;1872,07;1683,43;2088,62;623,12;724,24;932,84;1000,56;1460,03;2254,07;2065,36;1247,16;0
SSE;GB0007908733;600,26;471,72;563,42;607,9;725,54;908,2;1387,85;1662,95;2684,74;2845,72;1606,85;1945,99;2086,79;2273,1;2808,61;2875,01;3403,09;3011,98;2924,19;2999,34;2810,04;3936,62;4278,81;4782,41;4979,61;5128,27;5070,95
SENIOR;GB0007958233;46358,11;30930,43;17781,01;12270,15;11299,8;20535,18;26337,12;35602,67;50574,23;71417,52;15999,05;53490,82;97061,3;117979,9;134934,56;203495,97;202094,54;135345,4;110055,13;174405,09;143393,58;108210,96;64578,3;94281,41;97534,08;101634,58;103367,6
SERCO GROUP;GB0007973794;6118,17;9832,53;14427,32;9097,15;3929,75;5922,64;8223,92;10217,41;15087,39;15643,25;11257,54;15268,95;17006,88;15641,34;17249,7;13970,54;4951,04;2963,8;4574,06;3099,49;3715,39;5215,92;4077,05;4767,18;4739,92;5959,34;5205,32
BP;GB0007980591;42885,59;54987,65;55382,74;51778,05;44155,94;55375,26;74708,2;88741,87;82905,02;87170,22;59227,12;84522,41;74213,79;73790,74;76102,17;83213,32;74447;58018,69;77069,17;96051,8;100462,3;92132,14;58659,11;93792,04;109149,02;112536,09;106627,53
SIG;GB0008025412;364,71;609,43;638,68;754,49;575,09;1339,82;2454,91;3108,28;5078,76;3790,04;363,98;540,33;648,15;470,74;629,31;967,57;864,42;586,53;426;733,09;536,89;427,72;145,44;204,51;170,23;152,18;65,26
MORGAN SINDALL GROUP;GB0008085614;21089,8;32523,76;30792,75;46217,48;22235,03;54019,61;87311,28;160988,38;206830,39;155690,18;64713,51;78963,97;110801,74;111874,86;101864,37;152229,11;123266,28;127019,75;133834,67;220893,07;212447,18;357087,25;303703,88;452873,45;344154,88;488733,05;809831,35
SMITH (DS) DEAD - DELIST.04/02/25;GB0008220112;6239,33;9707,1;8115,81;8598,18;9022,5;13428;14777,54;16686,44;22332,14;19110,52;7081,84;11643,81;22384,08;24800,82;36148,67;55693,29;52042,76;57433,29;65098,56;84544,62;59197,54;62761,08;71263,02;73388,76;69349,87;57264,64;123555,06
ROBERT WALTERS;GB0008475088;N/A;N/A;191,36;89,36;54,2;176,96;154,65;192,58;486,08;167,37;120,64;280,21;396,85;274,57;273,02;477,31;442,14;413,97;408,35;815,09;638,32;738,1;709,13;969,86;652,17;622,58;420,73
ME GROUP INTERNATIONAL;GB0008481250;93419,75;387057,45;122314,48;31825,36;30547,44;189975,88;150681,99;136990,69;140741,89;42634,64;12929,65;44755,42;77996,93;69105,19;98733,93;234888,82;219937,09;250715,02;221797,45;317153,29;154365,75;165196,25;87667,97;144341,41;256673,19;271067,09;472255,67
LLOYDS BANKING GROUP;GB0008706128;434,64;334,1;360,63;389,4;262,12;359,42;447,19;472,8;626,97;499,68;78,66;109,98;132,27;65,73;103,22;165,85;140,62;115,17;110,11;138,13;113,71;116,17;73,13;116,37;111,88;96,14;144,14
TT ELECTRONICS;GB0008711763;16375,77;10476,93;16699,24;14836,9;12590,59;24931,13;33952,77;29432,32;48319,19;19629,3;5030,72;16731,83;35362,36;32609,93;32687;43905,29;22224,36;31391,97;27244,21;46351,66;40884,41;48274,94;43303,54;52302,94;39030,77;33851,89;19810,26
TAYLOR WIMPEY;GB0008782301;8069,97;5477,46;8182,09;8771,32;8989,08;15787,03;20125,41;26710,6;32746,97;15660,48;977,28;3779,3;3382,71;4101,33;7014,63;11035,36;12427,75;18067,8;14831,62;19803,47;17647,4;25615,43;18922,66;19721,84;15996,74;20756,45;17602,77
TELECOM PLUS;GB0008794710;309,13;1138,38;927,9;612,57;1245,75;3669,84;2532,61;1597,63;2370,28;2546,64;2904,32;3394,65;5680,56;8346,85;12201,49;25012,14;13936,97;12425,05;13961,51;15680,8;18282,15;20300,7;19187,83;24014,29;27974,25;21593,59;26437,96
MOTHERCARE;GB0009067447;121,16;30,82;64,31;56,6;30,92;144,97;131,81;151,28;176,51;193,74;139,19;275,85;233,51;91,97;138,08;117,82;102,39;104,71;50,15;21,21;8,93;8,67;6,98;10,6;5,14;4,13;2,25
ULTRA ELECTRONICS DEAD - DELIST.02/08/22;GB0009123323;239,78;255,66;275,6;268;340,86;435,13;681,5;878,38;1163,95;1147,83;779,83;1111,59;1576,58;1356,29;1473,99;1845,19;1551,7;1651,08;1442,17;1285,89;1126,49;1986,47;1879,37;2910,7;0;N/A;N/A
SMITH & NEPHEW;GB0009223206;28707,44;27407,84;42820,36;53851,03;55585,39;83828,3;98788,33;95649,46;115211,43;130397,09;70647,16;106489,58;120826,48;108698,01;125562,65;162207,35;203298,45;189913,74;178191,51;213618,68;230897,66;298961,49;274383,95;222117,68;189684,65;191799,26;181350,06
VP;GB0009286963;3166,4;3620,64;3278,65;5096,3;7062,1;10735,57;17246,43;24133,52;33922,15;31148,02;9806,78;14619,16;21954,89;23574,92;33551,83;75355,07;64488,31;71558,95;72616,39;94174,37;103493,74;105389,88;89116,3;111101,95;79615,19;71116,85;72732,22
VICTREX;GB0009292243;179,09;190,84;376,22;277,8;302;487,84;585,9;1037,76;1198,53;1074,37;469,77;1132,13;2034,75;1925,77;2286,18;2737,31;3069,71;2138,34;2505,91;3930,96;3579,09;3562,2;3994,36;3722,75;3210,62;2441,5;1826,32
VIDENDUM;GB0009296665;25239,59;27497,59;25203,8;19916,03;16232,95;23411,16;25446,4;31703,63;45892,32;40545,35;12394,72;32779,3;49570,2;46905,2;52922,4;60961,29;54432,19;48444,6;54473,06;102610,01;99693,01;91067,31;90649,71;122528,34;92208,04;31068,25;8756,65
WEIR GROUP;GB0009465807;12453,11;8719,43;10431,96;9529,37;10169,93;15531,47;22255,45;28040,88;43666,59;59937,02;17802,21;51576,36;106554,22;134139,11;136033,92;151242,15;115881,82;51939,11;118488,85;145511,82;98627,73;89361,16;132875,23;122383,53;116859,06;121758,5;157985,04
DECHRA PHARMACEUTICALS DEAD - DELIST.17/01/24;GB0009633180;N/A;N/A;213,42;177,28;76,19;205,39;300,92;355,9;558,21;669,66;574,98;789,04;829,89;863,16;1138,47;1366,14;1579,07;1780,1;2297,03;4245,01;3916,14;4718,76;6466,61;7588,9;5039,12;0;N/A
WILMINGTON;GB0009692319;645,52;1470,93;817,21;431,34;234,85;525,35;719,26;743,72;1180,35;937,6;441,5;543,33;835,84;378,2;742,25;1560,02;1119,98;1290,68;1166,05;1325,77;952,39;1284,95;898,98;1406,02;1815,45;1868,93;2166,64
BABCOCK INTERNATIONAL;GB0009697037;69,24;97,18;89,12;96,48;107,61;166,46;188,43;312,4;583,24;814,64;524,13;730,77;732,19;953,75;1388,71;1914,15;1511,48;1308,82;1170,23;1007,3;792,7;911,25;389,34;495,05;450,16;688,89;820,19
ASTRAZENECA;GB0009895292;857,11;713,39;921,86;960,63;711,93;1017,39;845,37;1041,96;1318,89;966,58;939,24;1212,7;1351,21;1361,55;1480,92;2054,73;2383,56;2280,66;1975,13;2754,42;2944,32;4041,65;4310,5;5124,94;5682,7;6037,49;6583,43
TRIBAL GROUP;GB0030181522;N/A;N/A;N/A;273,32;259,29;347,35;155,23;206,8;162,33;143,03;91,06;98,78;53,85;80,03;156,4;236,95;192,68;27;104,07;125,22;109,33;107,37;142,02;142,96;78,55;66,4;68,44
PAGEGROUP;GB0030232317;N/A;N/A;N/A;123,52;97,96;207,46;218,66;304,43;614,3;349,58;203,7;422,83;611,05;479,39;480,94;540,63;539,99;453,67;459,51;668,18;546,8;591,05;616,56;844,12;678,04;715,22;517,67
WINCANTON DEAD - DELIST.30/04/24;GB0030329360;N/A;N/A;N/A;123,29;124,87;215,57;296,55;341,97;398,73;433,82;138,68;242,25;165,66;101,98;80,26;174,46;198,38;177,24;246,37;246,36;264,95;344,18;347,14;481,92;354,75;548,03;0
BT GROUP;GB0030913577;2789,07;2774,74;1887,96;872,59;774,44;916,35;1130,2;1126,12;1966,33;1772,42;553,69;841,57;1167,93;1375,09;1828,15;2835,66;2887,17;3407,5;1896,58;1848,18;1679,1;1288,5;1044,64;1629,71;1055,6;975,17;1307,83
MARKS & SPENCER GROUP;GB0031274896;13894,39;11129,42;9148,12;14215,32;13860,81;14108,32;20138,81;26557,03;44495,25;27754,46;11176;20561,94;22230,32;21086,64;25239,15;33191,64;32410,53;27865,84;21121,93;22005,57;21306,28;14261,81;11650,86;18270,51;12222,2;18894,84;26015,43
BARCLAYS;GB0031348658;36501,06;36510,6;51956,64;52851,38;41976,29;66065,13;86147,69;87301,97;124753,71;81524,31;13180,8;45505,97;48813,06;36839,37;49582,01;50398,52;42287,01;30551,04;34890,67;35215,24;27077,92;30097,94;26040,31;38185,91;33310,5;28743,82;56794,45
INTERTEK GROUP;GB0031638363;N/A;N/A;N/A;N/A;149,37;218,2;357,87;344,83;459,56;477,54;318,85;550,24;820,85;998,58;1485,34;1389,13;1046,62;1238,06;1362,56;2255,21;2084,18;2517,23;2670,92;2516,24;1968,75;2053,52;2342,45
BURBERRY GROUP;GB0031743007;N/A;N/A;N/A;N/A;165,44;276,76;328,35;353,75;615,45;419,71;174,74;507,76;933,51;1173,98;1155,14;1241,59;1446,98;949,99;1196,18;1317,53;1461,27;1605,39;1462,92;1655,31;2003,05;1106,3;1055,12
NEXT;GB0032089863;51713,88;36484,35;58342,9;69424,26;71539,44;129232,69;171596,03;179538,18;242324,19;180208,12;103507,2;217697,09;229443,85;308282,75;479771,18;775342,77;863699,5;818934,22;425432,2;672066,1;620566,54;911171,35;1067733,78;1064303,69;913952,05;1161030,63;1366605,79
BLOOMSBURY PBL.;GB0033147751;299,53;1557,56;1456,41;1352,81;1413,6;2184,5;3004,05;2932,33;2167,11;1639,4;1047,22;1148,56;1058,5;1054,08;1118,7;1781,43;1475,88;1479,24;1512,15;1835,19;2302,27;2996,82;3220,77;4322,13;4817,56;5535,65;7680,54
KINGFISHER;GB0033195214;9172,31;6827,48;6462,85;5125,91;4298,58;6893,44;8291,8;6276,87;7672,14;4788,06;3241,33;5926,42;7267,55;7692,65;8136,68;11518,13;10130,94;9524,15;8937,18;10837,55;6744,73;6425,44;9246,78;11203,38;9420,05;7536,97;8726,59
ITV;GB0033986497;35869,3;40086,79;29356,82;18607,75;11837,37;31216,22;25877,64;23544,12;26925,85;19219,06;5035,11;12105,01;16974,66;16181,99;25571,36;46395,49;50520,5;61082,21;43123,05;43260,32;33028,28;35697,72;29769,33;31133,99;23394,25;17325,58;22796,18
CHESNARA;GB00B00FPT80;N/A;N/A;N/A;N/A;N/A;N/A;202,25;301,83;387,39;380,95;236,03;469,6;631,34;462,99;616,54;1071,25;1059,61;1003,09;1011,6;1325,41;1123,37;1135,81;1062,58;1219,74;1162,77;1200;1298,47
MARSHALLS;GB00B012BV22;14634,96;22770,87;25375,1;24363,95;24997,22;37481,63;50213,86;47013,16;64568,23;48882,09;9837,87;16794,09;23334,06;20414,03;23962,96;41364,21;56030,69;64874,63;58982,88;95015,45;112148,54;176992,66;152943,03;165966,52;82032,01;70883,59;62314,94
HALFORDS GROUP;GB00B012TP20;N/A;N/A;N/A;N/A;N/A;N/A;234,08;240,93;307,59;254,29;153,59;301,49;331,14;282,67;325,3;459,21;428,82;361,12;325,64;361,36;243,84;190,15;335,9;394,46;251,83;224,74;187,76
SAINSBURY J;GB00B019KW72;15880,3;11761,52;13592,13;14137,41;10833,89;14568,93;16373,57;16972,27;31800,46;25328,8;15620,43;18615,57;23140,58;17567,63;21265,78;23886,49;17994,15;16873,07;15863,02;17944,49;19805,54;14586,65;19066,79;24089,38;21404,17;23790,8;22543,15
NCC GROUP;GB00B01QGK86;N/A;N/A;N/A;N/A;N/A;N/A;259,7;284,86;391,41;461,02;306,74;430,55;648,28;907,17;900,12;1426,04;1434,62;1967,17;1084,53;1275,02;802,35;1366,4;1606,29;1268,61;1092,02;802,45;936,34
ADMIRAL GROUP;GB00B02J6398;N/A;N/A;N/A;N/A;N/A;N/A;240,9;359,66;802,39;803,54;533,88;836,77;1339,44;763,63;1046,77;1362,1;1373,07;1703,71;1599,98;1969,95;2206,9;2493,43;3612,21;4042,56;3025,43;3503,21;3955,09
CENTRICA;GB00B033F229;269,25;390,73;477,1;433,87;362,31;532,68;673,91;820,5;1160,99;1083,82;698,19;885,47;1115,57;1032,83;1289,7;1242,15;1126,27;767,8;802,58;549,22;581,94;406,72;255,73;379,34;446,76;646,75;689,44
ESKEN LIMITED DEAD - DELIST.02/04/24;GB00B03HDJ73;N/A;N/A;N/A;N/A;N/A;N/A;192,24;238,67;392,64;280,52;164,26;273,03;314,47;283,07;223,52;343,73;257,56;252,51;402,75;676,38;412,89;280,35;111,08;39,93;16,5;1,93;0
GRAINGER;GB00B04V1276;1107,69;1705,63;2313,37;2962,28;3902,51;7710,78;9633,91;13184,98;17234,96;10398,49;1941,49;5162,3;4000,73;4140,18;5309,93;8977,9;7916,8;8707,16;8180,84;11090,02;9380,2;12250,92;12023,41;13480,15;11201,51;11329,51;9215,12
IG GROUP HOLDINGS;GB00B06QFB75;N/A;N/A;N/A;N/A;N/A;N/A;N/A;280,61;465,16;654,86;360,35;634,24;762,58;810,43;791,53;1152,93;1292,91;1307,34;851,02;1459,25;1219,31;1349,49;1766,65;1916,76;1822,9;1751,64;2618,42
ESSENTRA;GB00B0744359;N/A;N/A;N/A;N/A;N/A;N/A;N/A;214,35;228,66;174,99;82,16;150,13;242,25;330,47;523,3;766,12;722,78;591,5;321,9;433,53;326,35;375,86;285,03;323,72;212,19;184,72;132,27
BUNZL;GB00B0744B38;18908,5;22793,27;31962,04;32591,53;30622,03;41950,73;45912,26;61678,96;70678,95;73335,21;47011,07;61931,67;78898,28;90014,16;121572,01;156114,6;198990,17;191526,57;193759,22;216010,94;241393,42;199841,59;266037,09;309267,88;311710,68;342702,37;366888,59
RENTOKIL INITIAL;GB00B082RF11;93674,54;47519,51;40465,75;50120,07;45721,29;50862,03;43953,48;44075,52;51251,37;37194,27;10406,21;34150,95;29338,62;21907,57;26673,04;36863,61;34935,89;44300,77;57163,27;84618,35;91315,05;129470,3;146553,56;149336,23;132647,91;110839,99;107221,06
HELICAL REIT;GB00B0FYMT95;48713,55;71700,28;96081,1;86154,22;111429,9;130431,33;227738,17;290978,99;445672,49;376678,51;204570,22;254965,34;232872,38;159672,86;197973,75;309322,51;324424,64;322391,9;215504,98;289525,79;268655,98;389832,05;329077,25;380429,19;323738,26;180290,34;161150,26
STHREE;GB00B0KM9T71;N/A;N/A;N/A;N/A;N/A;N/A;N/A;237,93;379,18;202,41;119,78;290,22;376,1;289,88;362,81;419,94;369,3;333,48;315,33;422,39;317,74;442,32;404,15;618,66;515,43;530,13;327,69
