formation_year,oos_year,ISIN,NAME,weight
2019,2020,ES0113900J37,BANCO SANTANDER,3.2598545885989082e-18
2019,2020,ES0116870314,NATURGY ENERGY GROUP,1.0145188372018311e-18
2019,2020,ES0117160111,CORPORACION FINCA.ALBA DEAD - DELIST.08/05/25,0.0
2019,2020,ES0118594417,INDRA SISTEMAS,1.1477533426061482e-18
2019,2020,ES0122060314,FOMENTO CONSTR.Y CNTR.,0.0
2019,2020,ES0124244E34,MAPFRE,2.6449465196253233e-18
2019,2020,ES0125220311,ACCIONA,3.1584632651154197e-18
2019,2020,ES0130670112,ENDESA,0.0
2019,2020,ES0130960018,ENAGAS,0.0
2019,2020,ES0132105018,ACERINOX 'R',1.918147326918641e-18
2019,2020,ES0134950F36,FAES FARMA,5.0884386854109435e-19
2019,2020,ES0142090317,OBRASCON HUARTE LAIN,5.987697897365771e-18
2019,2020,ES0144580Y14,IBERDROLA,0.0
2019,2020,ES0148396007,INDUSTRIA DE DISENO TEXTIL,0.0
2019,2020,ES0152503035,MEDIASET ESPANA COMUNICACION,0.0
2019,2020,ES0161560018,MINOR HOTELS EUROPE & AMERICAS,0.0
2019,2020,ES0167050915,ACS ACTIV.CONSTR.Y SERV.,1.2942317621314377e-18
2019,2020,ES0171743901,PROMOTORA DE INFORMACIONES,0.0
2019,2020,ES0171996087,GRIFOLS ORD CL A,0.0
2019,2020,ES0173093024,REDEIA CORPORACION,0.0
2019,2020,ES0173516115,REPSOL YPF,4.296365736531641e-19
2019,2020,ES0178430E18,TELEFONICA,0.0
2019,2020,ES0182870214,SACYR,0.0
2019,2020,ES0184933812,ZARDOYA OTIS DEAD - DELIST.09/05/22,0.0
2019,2020,FI0009000202,KESKO B,3.0519070762149263e-19
2019,2020,FI0009000277,TIETOEVRY,0.0
2019,2020,FI0009000459,HUHTAMAKI,1.4264182112757832e-18
2019,2020,FI0009000681,NOKIA,0.0
2019,2020,FI0009002158,UPONOR DEAD - DELIST.30/04/24,0.0
2019,2020,FI0009002422,OUTOKUMPU 'A',1.5516985165559257e-18
2019,2020,FI0009003727,WARTSILA,0.0
2019,2020,FI0009005318,NOKIAN RENKAAT,0.0
2019,2020,FI0009005870,KONECRANES,2.155205309096433e-18
2019,2020,FI0009005961,STORA ENSO R,0.0
2019,2020,FI0009005987,UPM-KYMMENE,1.534305020730338e-18
2019,2020,FI0009007132,FORTUM,0.0
2019,2020,FI0009007694,SANOMA,0.0
2019,2020,FI0009007884,ELISA,0.0
2019,2020,FI0009013296,NESTE,8.565858652917256e-19
2019,2020,FI0009013403,KONE B,1.843442500856139e-18
2019,2020,FI0009800643,YIT,0.0
2019,2020,FI4000440664,NELES DEAD - DELIST.01/04/22,1.7356485966408917e-18
2019,2020,FR0000035081,ICADE REIT,5.982307151935671e-19
2019,2020,FR0000039109,SECHE ENVIRONNEMENT,0.0
2019,2020,FR0000044448,NEXANS,1.2508596377528603e-18
2019,2020,FR0000045072,CREDIT AGRICOLE,0.0
2019,2020,FR0000051070,MAUREL ET PROM,4.351601191112601e-18
2019,2020,FR0000052292,HERMES INTL.,0.0
2019,2020,FR0000054900,TF1 (TV.FSE.1),0.0
2019,2020,FR0000064578,COVIVIO,0.0
2019,2020,FR0000073272,SAFRAN,1.8355825469059407e-19
2019,2020,FR0000077919,JCDECAUX,0.0
2019,2020,FR0000120073,L AIR LQE.SC.ANYME. POUR L ETUDE ET L EPXTN.,3.3721024708494054e-18
2019,2020,FR0000120172,CARREFOUR,3.8440445625159764e-19
2019,2020,FR0000120222,CNP ASSURANCES DEAD - DELIST.20/06/22,0.0
2019,2020,FR0000120271,TOTALENERGIES,5.970584254833781e-19
2019,2020,FR0000120321,L'OREAL,0.0
2019,2020,FR0000120404,ACCOR,1.3860582062773865e-18
2019,2020,FR0000120503,BOUYGUES,1.5841075932233446e-18
2019,2020,FR0000120560,QUADIENT,0.023495505226829902
2019,2020,FR0000120578,SANOFI,0.0
2019,2020,FR0000120628,AXA,0.0
2019,2020,FR0000120644,DANONE,1.885396230768954e-18
2019,2020,FR0000120693,PERNOD-RICARD,0.0
2019,2020,FR0000120859,IMERYS,0.0
2019,2020,FR0000120966,BIC,0.0
2019,2020,FR0000121014,LVMH,0.0
2019,2020,FR0000121121,EURAZEO,0.0
2019,2020,FR0000121204,WENDEL,0.0
2019,2020,FR0000121220,SODEXO,0.0
2019,2020,FR0000121329,THALES,0.0
2019,2020,FR0000121485,KERING,0.0
2019,2020,FR0000121667,ESSILORLUXOTTICA,0.0
2019,2020,FR0000121964,KLEPIERRE REIT,3.671963581960967e-19
2019,2020,FR0000121972,SCHNEIDER ELECTRIC,5.085658415553019e-19
2019,2020,FR0000124141,VEOLIA ENVIRON,1.4248401345076386e-18
2019,2020,FR0000125007,SAINT GOBAIN,0.0
2019,2020,FR0000125338,CAPGEMINI,1.641797405243322e-18
2019,2020,FR0000125486,VINCI,3.4156092962073386e-18
2019,2020,FR0000127771,VIVENDI,9.435441712791955e-19
2019,2020,FR0000130213,LAGARDERE GROUPE,3.2702664424318425e-19
2019,2020,FR0000130395,REMY COINTREAU,0.0
2019,2020,FR0000130403,CHRISTIAN DIOR,0.0
2019,2020,FR0000130452,EIFFAGE,0.0
2019,2020,FR0000130577,PUBLICIS GROUPE,1.0346930995178792e-18
2019,2020,FR0000130809,SOCIETE GENERALE,8.266421562948699e-19
2019,2020,FR0000131104,BNP PARIBAS,4.902875290662182e-18
2019,2020,FR0000131757,ERAMET,8.521400551883815e-19
2019,2020,FR0000131906,RENAULT,0.0
2019,2020,FR0000133308,ORANGE,7.191098833705291e-19
2019,2020,FR0010040865,GECINA,1.571369193168207e-18
2019,2020,FR0010220475,ALSTOM,4.1304393215767e-18
2019,2020,FR0010242511,EDF DEAD - DELIST.08/06/23,2.554834740892075e-18
2019,2020,FR0010307819,LEGRAND,1.4508272150062647e-18
2019,2020,FR0010313833,ARKEMA,0.0
2019,2020,FR0010340141,ADP,8.015390068264219e-19
2019,2020,FR0010411983,SCOR SE,0.0
2019,2020,FR0010533075,GETLINK,9.946754506247416e-19
2019,2020,FR0013176526,VALEO,3.822707497556436e-18
2019,2020,FR0013280286,BIOMERIEUX,0.02296856010972318
2019,2020,FR0013326246,UNIBAIL RODAMCO WE STAPLED UNITS,0.0
2019,2020,FR0013505062,VANTIVA,3.918105067378919e-18
2019,2020,FR0013506730,VALLOUREC,0.0
2019,2020,FR0014003TT8,DASSAULT SYSTEMES,2.0468901374384724e-18
2019,2020,FR001400AJ45,MICHELIN,1.4945921830886806e-19
2019,2020,GB0000163088,SPEEDY HIRE,1.2856913919444133e-20
2019,2020,GB0000456144,ANTOFAGASTA,1.5942665452829968e-18
2019,2020,GB0000536739,ASHTEAD GROUP,6.217090681671563e-19
2019,2020,GB0000811801,BARRATT REDROW,0.0
2019,2020,GB0000904986,BELLWAY,1.0203046756940947e-18
2019,2020,GB0000961622,BALFOUR BEATTY,0.0
2019,2020,GB0001048619,TED BAKER DEAD - DELIST.24/10/22,0.0
2019,2020,GB0001110096,BOOT (HENRY),2.6054656488066513e-18
2019,2020,GB0001367019,BRITISH LAND,2.7853606441337545e-19
2019,2020,GB0001500809,TULLOW OIL,0.0
2019,2020,GB0001638955,WETHERSPOON (JD),0.0
2019,2020,GB0001667087,CAMELLIA,5.326859513630839e-18
2019,2020,GB0001765816,BREWIN DOLPHIN DEAD - DELIST.28/09/22,3.458588606538899e-19
2019,2020,GB0001826634,DIPLOMA,0.0
2019,2020,GB0001859296,VISTRY GROUP,3.46813464959566e-18
2019,2020,GB0002018363,CLARKSON,0.0
2019,2020,GB0002074580,GENUS,0.0
2019,2020,GB0002148343,RATHBONES GROUP,0.0
2019,2020,GB0002318888,CRANSWICK,0.0
2019,2020,GB0002374006,DIAGEO,0.0
2019,2020,GB0002418548,ELEMENTIS,3.240019724170202e-18
2019,2020,GB0002634946,BAE SYSTEMS,0.0
2019,2020,GB0002652740,DERWENT LONDON,0.0
2019,2020,GB0002670437,DEVRO DEAD - DELIST.14/04/23,0.0
2019,2020,GB0002869419,BIG YELLOW GROUP,5.252261127890386e-19
2019,2020,GB0002875804,BRITISH AMERICAN TOBACCO,0.0
2019,2020,GB0003096442,RS GROUP,1.3901916392131295e-18
2019,2020,GB0003308607,SPECTRIS DEAD - DELIST.05/12/25,4.355904529744259e-20
2019,2020,GB0003395000,FISHER(JAMES)& SONS,2.312684528789556e-18
2019,2020,GB0003452173,FIRST GROUP,4.529956217392884e-19
2019,2020,GB0003718474,GAMES WORKSHOP,0.0
2019,2020,GB0003753778,GO-AHEAD GROUP DEAD - DELIST.11/10/22,1.0421589617499275e-18
2019,2020,GB0004052071,HALMA,0.0
2019,2020,GB0004082847,STANDARD CHARTERED,4.347961135673728e-19
2019,2020,GB0004161021,HAYS,0.0
2019,2020,GB0004170089,HEADLAM GROUP,4.614726518700697e-18
2019,2020,GB0004270301,HILL AND SMITH,8.95192997466438e-19
2019,2020,GB0004478896,HUNTING,0.0
2019,2020,GB0004544929,IMPERIAL BRANDS,3.51415429241804e-18
2019,2020,GB0004657408,MITIE GROUP,0.0
2019,2020,GB0004726096,SPIRENT COMMUNICATIONS DEAD - DELIST.17/10/25,0.0
2019,2020,GB0004866223,KELLER,7.058053122061529e-18
2019,2020,GB0004915632,KIER GROUP,0.0
2019,2020,GB0005405286,HSBC HOLDINGS,9.385149525925538e-19
2019,2020,GB0005576813,HOWDEN JOINERY GP.,6.646990230826787e-19
2019,2020,GB0005603997,LEGAL & GENERAL,3.392938101952275e-18
2019,2020,GB0005630420,MEARS GROUP,3.636398226373453e-18
2019,2020,GB0005746358,MCBRIDE,1.41620915926919e-18
2019,2020,GB0005758098,MEGGITT DEAD - DELIST.14/09/22,0.0
2019,2020,GB0005790059,MENZIES (JOHN) DEAD - DELIST.05/08/22,2.7435027250042126e-18
2019,2020,GB0006027295,MORGAN ADVANCED MRA.,0.0
2019,2020,GB0006215205,MOBICO GROUP,2.3005027398297036e-18
2019,2020,GB0006449366,ECORA ROYALTIES,0.0
2019,2020,GB0006640972,4IMPRINT GROUP,5.625197409983949e-19
2019,2020,GB0006650450,OXFORD INSTRUMENTS,1.7927904834656898e-18
2019,2020,GB0006731235,ASSOCIATED BRIT.FOODS,1.3765406157809464e-18
2019,2020,GB0006776081,PEARSON,0.04648397508987949
2019,2020,GB0006825383,PERSIMMON,0.0
2019,2020,GB0006886666,EUROMONEY INSTL.INVESTOR DEAD - DELIST.25/11/22,0.06388763326090462
2019,2020,GB0006928617,UNITE GROUP,0.0
2019,2020,GB0007099541,PRUDENTIAL,3.1373506702816544e-18
2019,2020,GB0007188757,RIO TINTO,0.0
2019,2020,GB0007323586,RENISHAW,0.0
2019,2020,GB0007594764,RPS GROUP DEAD - DELIST.24/01/23,0.0
2019,2020,GB0007668071,CLOSE BROTHERS GROUP,3.062046173151309e-19
2019,2020,GB0007669376,ST.JAMES'S PLACE ORD,1.5724298291574994e-18
2019,2020,GB0007689002,KIN AND CARTA DEAD - DELIST.29/04/24,8.913254965752408e-20
2019,2020,GB0007908733,SSE,7.36446089046856e-19
2019,2020,GB0007958233,SENIOR,0.0
2019,2020,GB0007973794,SERCO GROUP,0.0
2019,2020,GB0007980591,BP,0.0
2019,2020,GB0008025412,SIG,8.260420839829536e-19
2019,2020,GB0008085614,MORGAN SINDALL GROUP,0.0
2019,2020,GB0008220112,SMITH (DS) DEAD - DELIST.04/02/25,0.0
2019,2020,GB0008475088,ROBERT WALTERS,1.4835555299962862e-18
2019,2020,GB0008481250,ME GROUP INTERNATIONAL,1.763863689742547e-19
2019,2020,GB0008706128,LLOYDS BANKING GROUP,0.0
2019,2020,GB0008782301,TAYLOR WIMPEY,1.921433297763989e-18
2019,2020,GB0008794710,TELECOM PLUS,0.022353713672624367
2019,2020,GB0009067447,MOTHERCARE,0.01526708523402115
2019,2020,GB0009123323,ULTRA ELECTRONICS DEAD - DELIST.02/08/22,1.725622137451904e-19
2019,2020,GB0009223206,SMITH & NEPHEW,1.610461539874548e-17
2019,2020,GB0009286963,VP,1.1517657387764502e-19
2019,2020,GB0009292243,VICTREX,1.2979564784632599e-18
2019,2020,GB0009465807,WEIR GROUP,1.7053858021844433e-18
2019,2020,GB0009633180,DECHRA PHARMACEUTICALS DEAD - DELIST.17/01/24,0.0
2019,2020,GB0009697037,BABCOCK INTERNATIONAL,0.0
2019,2020,GB0009895292,ASTRAZENECA,1.395511658466988e-18
2019,2020,GB0030181522,TRIBAL GROUP,0.0
2019,2020,GB0030232317,PAGEGROUP,3.3100743223537784e-18
2019,2020,GB0030329360,WINCANTON DEAD - DELIST.30/04/24,0.0
2019,2020,GB0030913577,BT GROUP,0.0
2019,2020,GB0031274896,MARKS & SPENCER GROUP,2.8048343299037736e-18
2019,2020,GB0031348658,BARCLAYS,0.0
2019,2020,GB0031638363,INTERTEK GROUP,2.9451201151553016e-19
2019,2020,GB0031743007,BURBERRY GROUP,1.409757031664264e-18
2019,2020,GB0032089863,NEXT,2.599220746108074e-18
2019,2020,GB0033195214,KINGFISHER,0.0
2019,2020,GB0033986497,ITV,4.896388889448356e-18
2019,2020,GB00B00FPT80,CHESNARA,0.0
2019,2020,GB00B012BV22,MARSHALLS,4.547419641713306e-19
2019,2020,GB00B012TP20,HALFORDS GROUP,0.0
2019,2020,GB00B019KW72,SAINSBURY J,1.2954129772740907e-18
2019,2020,GB00B01QGK86,NCC GROUP,2.670126792177686e-19
2019,2020,GB00B02J6398,ADMIRAL GROUP,0.0
2019,2020,GB00B033F229,CENTRICA,0.0
2019,2020,GB00B03HDJ73,ESKEN LIMITED DEAD - DELIST.02/04/24,3.0146419911200952e-18
2019,2020,GB00B04V1276,GRAINGER,1.397186338319083e-18
2019,2020,GB00B06QFB75,IG GROUP HOLDINGS,4.435997885925631e-19
2019,2020,GB00B0744359,ESSENTRA,9.44824617316237e-19
2019,2020,GB00B0744B38,BUNZL,0.0
2019,2020,GB00B082RF11,RENTOKIL INITIAL,0.0
2019,2020,GB00B0FYMT95,HELICAL REIT,4.741495270477243e-19
2019,2020,GB00B0KM9T71,STHREE,0.0
2019,2020,GB00B0LCW083,HIKMA PHARMACEUTICALS,9.89103183839126e-19
2019,2020,GB00B0N8QD54,BRITVIC DEAD - DELIST.20/01/25,2.22043962157001e-18
2019,2020,GB00B0SWJX34,LONDON STOCK EXCHANGE GROUP,0.0
2019,2020,GB00B0WMWD03,QINETIQ GROUP,0.0
2019,2020,GB00B0YG1K06,RESTAURANT GROUP DEAD - DELIST.22/12/23,0.0
2019,2020,GB00B128J450,IP GROUP,5.517131253679508e-19
2019,2020,GB00B132NW22,ASHMORE GROUP,2.391459026479968e-18
2019,2020,GB00B135BJ46,SAVILLS,0.0
2019,2020,GB00B17MMZ46,LOOKERS DEAD - DELIST.09/10/23,0.0
2019,2020,GB00B18P5K83,TOPPS TILES,1.5033180211449037e-18
2019,2020,GB00B19Z1432,PZ CUSSONS,0.0
2019,2020,GB00B1FH8J72,SEVERN TRENT,1.914896109226153e-18
2019,2020,GB00B1FP6H53,MITCHELLS & BUTLERS,1.899666527000302e-19
2019,2020,GB00B1FW5029,HOCHSCHILD MINING,0.0
2019,2020,GB00B1G5HX72,LSL PROPERTY SERVICES,1.6930069611715554e-18
2019,2020,GB00B1JQDM80,MARSTON'S,0.0
2019,2020,GB00B1KJJ408,WHITBREAD,0.0
2019,2020,GB00B1L5QH97,RANK GROUP,0.0
2019,2020,GB00B1P6ZR11,BROWN GROUP DEAD - DELIST.13/02/25,0.0
2019,2020,GB00B1VNSX38,DRAX GROUP,0.0
2019,2020,GB00B1WY2338,SMITHS GROUP,4.3233386902510937e-19
2019,2020,GB00B1XH2C03,FERREXPO,2.6727499944182316e-18
2019,2020,GB00B1YW4409,3I GROUP,0.0
2019,2020,GB00B27YGJ97,SEVERFIELD,0.0054123753788144465
2019,2020,GB00B2B0DG97,RELX,4.460223689587403e-20
2019,2020,GB00B2NGPM57,PARAGON BANKING GROUP,1.36964965850877e-19
2019,2020,GB00B2PDGW16,WH SMITH,0.0
2019,2020,GB00B39J2M42,UNITED UTILITIES GROUP,0.0
2019,2020,GB00B3DGH821,DE LA RUE ORD DEAD - DELIST.03/07/25,0.0
2019,2020,GB00B3FLWH99,BODYCOTE,0.0
2019,2020,GB00B41H7391,ZIGUP,1.980215454711638e-18
2019,2020,GB00B45C9X44,CHEMRING GROUP,9.066247498305061e-19
2019,2020,GB00B572ZV91,PHAROS ENERGY,1.641306052087847e-18
2019,2020,GB00B5N0P849,WOOD GROUP (JOHN),0.0
2019,2020,GB00B5ZN1N88,SEGRO,0.0
2019,2020,GB00B61TVQ02,INCHCAPE,2.6577709382745005e-18
2019,2020,GB00B63H8491,ROLLS-ROYCE HOLDINGS,9.402288277909933e-19
2019,2020,GB00B63QSB39,GREGGS,0.0
2019,2020,GB00B64NSP76,COSTAIN GROUP,3.934306387943109e-18
2019,2020,GB00B67G5X01,WORKSPACE GROUP,0.0
2019,2020,GB00B6XZKY75,BARR (AG),1.977008441175822e-18
2019,2020,GB00B6YTLS95,STAGECOACH GROUP DEAD - DELIST.28/06/22,0.0
2019,2020,GB00B71N6K86,EVRAZ SUSP - SUSP.06/12/23,1.0345222328848575e-17
2019,2020,GB00B7KR2P84,EASYJET,0.0
2019,2020,GB00B82YXW83,VESUVIUS,2.5586577963578704e-19
2019,2020,GB00B8B4R053,STUDIO RETAIL GROUP DEAD - DELIST.25/02/22,5.538417705630175e-19
2019,2020,GB00B8C3BL03,THE SAGE GROUP,1.6351270158778375e-18
2019,2020,GB00BD6K4575,COMPASS GROUP,4.4294781604415843e-17
2019,2020,GB00BDCPN049,COCA COLA EUROPACIFIC PARTNERS,0.0
2019,2020,GB00BDFBVT43,OXFORD BIOMEDICA,0.016290651990569973
2019,2020,GB00BDR05C01,NATIONAL GRID,5.090240525567996e-17
2019,2020,GB00BF044593,CLS HOLDINGS,2.4291896008381685e-21
2019,2020,GB00BF5H9P87,GREAT PORTLAND ESTATES,2.607220802146603e-18
2019,2020,GB00BF8Q6K64,ABERDEEN GROUP,1.2859420017890816e-18
2019,2020,GB00BG11K365,REDROW DEAD - DELIST.23/08/24,0.0
2019,2020,GB00BGDT3G23,RIGHTMOVE,2.037705188526556e-18
2019,2020,GB00BGLP8L22,IMI,0.0
2019,2020,GB00BH4HKS39,VODAFONE GROUP,0.0
2019,2020,GB00BHJYC057,ICTL.HTLS.GP.,0.0024756156512026704
2019,2020,GB00BJ1F4N75,MICRO FOCUS INTL. DEAD - DELIST.01/02/23,8.515335698530514e-19
2019,2020,GB00BJFFLV09,CRODA INTERNATIONAL,0.0
2019,2020,GB00BJQZC279,DAILY MAIL 'A' DEAD - DELIST.10/01/22,8.023209039262382e-19
2019,2020,GB00BK9RKT01,TRAVIS PERKINS,2.877943982649423e-18
2019,2020,GB00BKP36R26,HYVE GROUP DEAD - DELIST.23/05/23,0.0
2019,2020,GB00BKY40Q38,GALLIFORD TRY,4.1355404012993297e-19
2019,2020,GB00BL6XZ716,CAPITAL & REGIONAL DEAD - DELIST.11/12/24,0.0
2019,2020,GB00BLGZ9862,TESCO,1.88401383129094e-18
2019,2020,GB00BM8PJY71,NATWEST GROUP,3.9431087092882155e-18
2019,2020,GB00BM8Q5M07,JD SPORTS FASHION,1.131229814949938e-21
2019,2020,GB00BMJ6DW54,INFORMA,0.0
2019,2020,GB00BN7SWP63,GLAXOSMITHKLINE,0.0
2019,2020,GB00BNGDN821,MELROSE INDUSTRIES,0.0
2019,2020,GB00BNNTLN49,PENNON GROUP,0.0
2019,2020,GB00BNR4T868,RENEWI DEAD - DELIST.09/06/25,8.99143389840351e-19
2019,2020,GB00BP6MXD84,SHELL,1.5405782411860574e-18
2019,2020,GB00BP92CJ43,TATE & LYLE,0.0034567166941857153
2019,2020,GB00BP9LHF23,SCHRODERS,2.3665090923575124e-18
2019,2020,GB00BPQY8M80,AVIVA,1.215212935164455e-18
2019,2020,GB00BRB37M78,DIGNITY DEAD - DELIST.25/05/23,0.03635090162921121
2019,2020,GB00BV9FP302,COMPUTACENTER,2.868204945851194e-18
2019,2020,GB00BVFNZH21,ROTORK,0.0
2019,2020,GB00BWFGQN14,SPIRAX GROUP,3.2426959820182328e-18
2019,2020,GB00BYQ0JC66,BEAZLEY,0.0
2019,2020,GB00BYRJ5J14,PRIMARY HEALTH PROPS.,0.10091045481884847
2019,2020,GB00BYT1DJ19,ICG,2.5368722929082064e-19
2019,2020,GB00BYW0PQ60,LAND SECURITIES GROUP,0.0
2019,2020,GB00BYYTFB60,HOMESERVE DEAD - DELIST.05/01/23,0.0
2019,2020,GB00BYZN9041,FUTURE,2.5063199825375228e-20
2019,2020,GB00BZ4BQC70,JOHNSON MATTHEY,1.4766625177933897e-19
2019,2020,IE0001827041,CRH PUBLIC LIMITED,8.061690776369525e-20
2019,2020,IE0002424939,DCC,2.008195583322672e-19
2019,2020,IE0003864109,GREENCORE GROUP,0.0
2019,2020,IE0004906560,KERRY GROUP 'A',0.0
2019,2020,IE0004927939,KINGSPAN GROUP,4.808597007231817e-20
2019,2020,IE00B00MZ448,GRAFTON GROUP,2.2640365789173995e-18
2019,2020,IE00B4BNMY34,ACCENTURE CLASS A,1.7745300938358171e-19
2019,2020,IE00B8KQN827,EATON,0.0
2019,2020,IE00BD1RP616,BANK OF IRELAND GROUP,0.0
2019,2020,IE00BDB6Q211,WILLIS TOWERS WATSON,0.05445797180782097
2019,2020,IE00BF0L3536,AIB GROUP,1.5214898522831457e-19
2019,2020,IE00BGH1M568,PERRIGO,0.014303462910274447
2019,2020,IE00BJ3V9050,ENDO INTERNATIONAL DEAD - DELIST.02/05/24,0.0
2019,2020,IE00BK9ZQ967,TRANE TECHNOLOGIES,6.629526441015109e-19
2019,2020,IE00BLP1HW54,AON CLASS A,0.0
2019,2020,IE00BLS09M33,PENTAIR,2.2146958072040983e-18
2019,2020,IE00BTN1Y115,MEDTRONIC,0.04940257618846742
2019,2020,IE00BY7QL619,JOHNSON CONTROLS INTL.,0.049270090324570616
2019,2020,IL0002300114,BEZEQ ISRAELI TELECOMMUNICATION,2.1175489385529174e-18
2019,2020,IL0002810146,ICL GROUP,1.8785036574957726e-18
2019,2020,IL0006046119,LEUMI LTD.,1.811470246812774e-18
2019,2020,IL0006625771,BANK HAPOALIM B M LTD.,0.0
2019,2020,IL0006954379,MIZRAHI TEFAHOT LTD.,0.0
2019,2020,IL0010811243,ELBIT SYSTEMS,1.2855238353313087e-18
2019,2020,IT0000062072,GENERALI,7.890148603299669e-19
2019,2020,IT0000062957,MEDIOBANCA BC.FIN,3.2410848359605367e-18
2019,2020,IT0000066123,BPER BANCA,1.2179687232857979e-18
2019,2020,IT0000072618,INTESA SANPAOLO,3.3846757899947653e-18
2019,2020,IT0000784154,CATTOLICA ASSICURAZIONI DEAD - DELIST.12/08/22,2.7622843681340143e-18
2019,2020,IT0000784196,BANCA PPO.DI SONDRIO,1.9220885602810042e-18
2019,2020,IT0001137345,AUTOGRILL DEAD - DELIST.24/07/23,1.2244425844637686e-18
2019,2020,IT0001233417,A2A,2.349203749254252e-18
2019,2020,IT0001347308,BUZZI,4.827216733474991e-18
2019,2020,IT0001469383,ARNOLDO MONDADORI EDI.,0.0
2019,2020,IT0003128367,ENEL,2.059345200834565e-19
2019,2020,IT0003132476,ENI,4.885119529433801e-19
2019,2020,IT0003153415,SNAM,2.4769137618966186e-19
2019,2020,IT0003242622,TERNA RETE ELETTRICA NAZ,0.0
2019,2020,IT0003497168,TELECOM ITALIA,2.7847140352057e-18
2019,2020,IT0003506190,ATLANTIA DEAD - DELIST.09/12/22,1.6429737657958455e-18
2019,2020,IT0003856405,LEONARDO,0.0
2019,2020,IT0004810054,UNIPOL ASSICURAZIONI SPA,0.0
2019,2020,IT0004827447,UNIPOLSAI DEAD - DELIST.03/07/24,0.0
2019,2020,IT0005218380,BANCO BPM,3.169433270049257e-19
2019,2020,IT0005239360,UNICREDIT,1.295394737156736e-18
2019,2020,IT0005495657,SAIPEM,3.3470694442271237e-18
2019,2020,IT0005496473,TESSELLIS,7.639828948879767e-19
2019,2020,JE00B8KF9B49,WPP,9.90719560484243e-19
2019,2020,JE00BJ1DLW90,MAN GROUP,6.6386223586908725e-19
2019,2020,LU0075646355,SUBSEA 7,0.0
2019,2020,NL0000008977,HEINEKEN HOLDING,0.0
2019,2020,NL0000009082,KPN KON,6.390197802647986e-18
2019,2020,NL0000009165,HEINEKEN,1.5462684178722936e-18
2019,2020,NL0000009538,PHILIPS ELTN.KONINKLIJKE,0.0
2019,2020,NL0000226223,STMICROELECTRONICS,2.261763355612285e-18
2019,2020,NL0000235190,AIRBUS,0.0
2019,2020,NL0000289213,WERELDHAVE,1.2171422825340445e-18
2019,2020,NL0000337319,BAM GROEP KON.,1.8894074722060005e-18
2019,2020,NL0000360618,SBM OFFSHORE,2.1774177476890265e-18
2019,2020,NL0000379121,RANDSTAD,0.0
2019,2020,NL0000395903,WOLTERS KLUWER,2.199446920312252e-18
2019,2020,NL0006237562,ARCADIS,5.522736293832011e-19
2019,2020,NL0009432491,KONINKLIJKE VOPAK,0.042094510411505116
2019,2020,NL0010273215,ASML HOLDING,2.3595882496564727e-18
2019,2020,NL0010583399,CORBION NV C,0.0
2019,2020,NL0011794037,KONINKLIJKE AHOLD DELHAIZE,0.0
2019,2020,NL0011821202,ING GROEP,2.292859519926563e-19
2019,2020,NL0013267909,AKZO NOBEL,1.029815307501857e-18
2019,2020,NL00150001Q9,STELLANTIS,1.5423306527635693e-18
2019,2020,NL00150003E1,FUGRO C,0.0
2019,2020,NL0015001FS8,FERROVIAL,1.5486415807988704e-18
2019,2020,NL0015435975,DAVIDE CAMPARI MILANO,0.0
2019,2020,NO0003028904,VEND SERA DEAD - DELIST.28/10/25,1.6869360771561598e-18
2019,2020,NO0003053605,STOREBRAND,8.861281000327935e-19
2019,2020,NO0003054108,MOWI,0.05192587797015871
2019,2020,NO0003078800,TGS,2.533182555323589e-18
2019,2020,NO0003733800,ORKLA,2.9818193390829625e-18
2019,2020,NO0005052605,NORSK HYDRO,1.4105348897422556e-18
2019,2020,NO0010063308,TELENOR,0.0
2019,2020,NO0010096985,EQUINOR,1.5345695424470826e-18
2019,2020,NO0010199151,PGS DEAD - DELIST.02/07/24,0.0
2019,2020,NO0010208051,YARA INTERNATIONAL,0.0
2019,2020,NO0010215684,AKASTOR,0.0
2019,2020,NO0012470089,TOMRA SYSTEMS,1.5380755637177575e-19
2019,2020,PTBCP0AM0015,BANCO COMR.PORTUGUES 'R',0.0
2019,2020,PTEDP0AM0009,EDP ENERGIAS DE PORTUGAL,0.0
2019,2020,PTJMT0AE0001,JERONIMO MARTINS,0.0
2019,2020,PTSON0AM0001,SONAE SGPS,1.1013866150018364e-18
2019,2020,PTZON0AM0006,NOS SGPS,1.288683576323937e-18
2019,2020,SE0000106270,HENNES & MAURITZ B,0.0
2019,2020,SE0000108227,SKF B,0.0
2019,2020,SE0000108656,ERICSSON B,1.613633971059164e-18
2019,2020,SE0000112724,SVENSKA CELLULOSA AKTIEBOLAGET SCA B,0.0
2019,2020,SE0000113250,SKANSKA B,0.0
2019,2020,SE0000114837,TRELLEBORG B,0.0
2019,2020,SE0000148884,SKANDINAVISKA ENSKILDA BANKEN A,2.3358327076222413e-18
2019,2020,SE0000163594,SECURITAS B,7.999498883953339e-20
2019,2020,SE0000163628,ELEKTA B,0.0
2019,2020,SE0000171100,SSAB A,0.0
2019,2020,SE0000190126,INDUSTRIVARDEN A,0.0
2019,2020,SE0000202624,GETINGE B,2.4409010868996146e-19
2019,2020,SE0000242455,SWEDBANK A,0.0
2019,2020,SE0000379190,CASTELLUM,1.448140714798168e-18
2019,2020,SE0000667891,SANDVIK,1.6536819372504878e-18
