date,formation_year,oos_year,portfolio_return,cumulative_index
2019-10-31,2018,2019,0.010600683983691789,1.1401125182865313
2019-11-29,2018,2019,0.030295665643504117,1.1746529859365133
2019-12-31,2018,2019,0.05600479049407982,1.240439180317133
2020-01-31,2019,2020,-9.545968542615246e-05,1.2403207683831898
2020-02-28,2019,2020,-0.07404196387295502,1.148484982859686
2020-03-31,2019,2020,-0.1182633574489727,1.0126612928069736
2020-04-30,2019,2020,0.06886610028234817,1.082399326949471
2020-05-29,2019,2020,0.02671368284026477,1.111314199276115
2020-06-30,2019,2020,0.0018793001209756917,1.1134026921852567
2020-07-31,2019,2020,0.04682963513978168,1.165542934023943
2020-08-31,2019,2020,0.03495080120977764,1.2062795934124748
2020-09-30,2019,2020,-0.0534385588230305,1.141817750402881
2020-10-30,2019,2020,-0.02792377383873496,1.1099338897755777
2020-11-30,2019,2020,0.14182017152404947,1.2673449044039056
2020-12-31,2019,2020,0.04360558125287323,1.322608215608305
2021-01-29,2020,2021,-0.007849358478037883,1.3122265895979974
2021-02-26,2020,2021,-0.015320215141222964,1.2921229959313227
2021-03-31,2020,2021,0.019074870284030435,1.3167700744697255
2021-04-30,2020,2021,0.03500422823961345,1.3628625946955566
2021-05-31,2020,2021,0.017973774822474014,1.3873583800865872
2021-06-30,2020,2021,-0.013295733057825455,1.3689124334094187
2021-07-30,2020,2021,0.04384784678259305,1.4289362960483416
2021-08-31,2020,2021,0.01242295935984469,1.446687913581957
2021-09-30,2020,2021,-0.06250422136752641,1.3562638119817054
2021-10-29,2020,2021,0.024171463898190863,1.3890466937494441
2021-11-30,2020,2021,-0.01593354636588699,1.3669142538502055
2021-12-31,2020,2021,0.05029801760381493,1.4356673310532688
2022-01-31,2021,2022,-0.04483451460430338,1.3712998831322396
2022-02-28,2021,2022,0.003581410326938539,1.376211070695019
2022-03-31,2021,2022,0.02243813564816318,1.4070906813797777
2022-04-29,2021,2022,-0.03383224476527234,1.3594856450404031
2022-05-31,2021,2022,-0.0016420954585970949,1.3572532398366544
2022-06-30,2021,2022,-0.06653009184043462,1.2669550571395944
2022-07-29,2021,2022,0.034234504479955366,1.3103286357191422
2022-08-31,2021,2022,-0.04478538480481631,1.2516450635476903
2022-09-30,2021,2022,-0.12015555679469127,1.1012529540277909
2022-10-31,2021,2022,0.08009501604194233,1.1894578270468832
2022-11-30,2021,2022,0.0927802055607724,1.2998159687461628
2022-12-30,2021,2022,0.004492421074611108,1.3056552893972742
2023-01-31,2022,2023,0.0005328619622814966,1.3063510234368456
2023-02-28,2022,2023,-0.011801346289982459,1.2909343226329946
2023-03-31,2022,2023,0.006929199704857317,1.2998794643603733
2023-04-28,2022,2023,0.044123328252635395,1.357234472655206
2023-05-31,2022,2023,-0.04066581870667704,1.302041421647757
2023-06-30,2022,2023,-0.10270266270518127,1.1683183006920927
2023-07-31,2022,2023,0.034032711145944285,1.2080793399460672
2023-08-31,2022,2023,-0.03308575856323806,1.1681091185793757
2023-09-29,2022,2023,-0.03153926576800348,1.1312678146424724
2023-10-31,2022,2023,-0.020661440758800144,1.1078941917078997
2023-11-30,2022,2023,0.04306138465233763,1.155601649651124
2023-12-29,2022,2023,0.03791313594886359,1.1994141320970781
2024-01-31,2023,2024,-0.00715334867010257,1.1908343046103393
2024-02-29,2023,2024,0.0010902946635166998,1.1921326648977886
2024-03-29,2023,2024,0.02799335589071749,1.2255044588552217
2024-04-30,2023,2024,0.01527999629208192,1.2442301624424594
2024-05-31,2023,2024,0.042718863983823144,1.297382261516409
2024-06-28,2023,2024,-0.022618245899892392,1.2680377504992724
2024-07-31,2023,2024,0.04976261586327332,1.3311386259774969
2024-08-30,2023,2024,0.02593849952232964,1.3656663645915688
2024-09-30,2023,2024,-0.009953092796069603,1.3520737605363178
2024-10-31,2023,2024,-0.018059788600861822,1.3276555942482597
2024-11-29,2023,2024,-0.023792949064007293,1.2960667523197666
2024-12-31,2023,2024,-0.021692613994033647,1.2679516765511931
2025-01-31,2024,2025,0.038775041911573854,1.3171165559513158
2025-02-28,2024,2025,0.008923045766262022,1.328869247259571
2025-03-31,2024,2025,0.017584275642769917,1.3522364503965834
2025-04-30,2024,2025,0.09323532843657133,1.4783126599732122
2025-05-30,2024,2025,-0.0030814262263022963,1.473757348572096
2025-06-30,2024,2025,0.00827481142730355,1.485952412721133
2025-07-31,2024,2025,-0.025048520292710704,1.4487315035570854
2025-08-29,2024,2025,0.02215970421463373,1.480834965162332
2025-09-30,2024,2025,0.0031656329594707527,1.4855227451355866
2025-10-31,2024,2025,-0.011978973895313761,1.4677277069507126
2025-11-28,2024,2025,0.012520509711871946,1.4861044059599726
2025-12-31,2024,2025,0.052894279206274264,1.5647108273384938
