ISIN,NAME,Minimum-Variance,Minimum-Variance 50% CF Reduction,weight_change,comparison,Value-Weighted,Value-Weighted 50% CF Reduction,Value-Weighted Net Zero
CH0012549785,SONOVA N,,,-0.00055854557238185,Value-Weighted Net Zero,0.0015947259525219068,,0.0010361803801400568
CH0012255151,THE SWATCH GROUP,,,-0.0005538784132741169,Value-Weighted Net Zero,0.0005538784132741169,,0.0
GB0008782301,TAYLOR WIMPEY,,,-0.0005483628717799576,Value-Weighted Net Zero,0.0005483628717799576,,0.0
GB0000811801,BARRATT REDROW,,,-0.0005444354660999416,Value-Weighted Net Zero,0.0005444354660999416,,0.0
SE0000113250,SKANSKA B,,,-0.0005347691349614042,Value-Weighted Net Zero,0.0005671437240744591,,3.237458911305492e-05
GB0000456144,ANTOFAGASTA,,,-0.0005337927045984106,Value-Weighted Net Zero,0.0018038621807337121,,0.0012700694761353015
DE0006969603,PUMA,,,-0.0005215813163839675,Value-Weighted Net Zero,0.0005215813163839675,,0.0
GB00BYW0PQ60,LAND SECURITIES GROUP,,,-0.0005116931909815757,Value-Weighted Net Zero,0.0005116931909815757,,0.0
IL0002730112,NICE,,,-0.0005068141302845981,Value-Weighted Net Zero,0.0011331653322403424,,0.0006263512019557444
FR0000127771,VIVENDI,,,-0.0005035505119906426,Value-Weighted Net Zero,0.0009553408064135329,,0.0004517902944228904
CH0018294154,PSP SWISS PROPERTY AG,,,-0.0004981611053431023,Value-Weighted Net Zero,0.0005071296973088084,,8.968591965706046e-06
ES0122060314,FOMENTO CONSTR.Y CNTR.,,,-0.000490146231269054,Value-Weighted Net Zero,0.000490146231269054,,0.0
DE000CBK1001,COMMERZBANK,,,-0.0004894931355887921,Value-Weighted Net Zero,0.0011984448003719407,,0.0007089516647831487
GB0006825383,PERSIMMON,,,-0.0004875543602736881,Value-Weighted Net Zero,0.0004875543602736881,,0.0
CH0012410517,BALOISE HOLDING DEAD - DELIST.08/12/25,,,-0.0004823464997378396,Value-Weighted Net Zero,0.0006179765751334627,,0.00013563007539562307
AT0000720008,TELEKOM AUSTRIA,,,-0.00047874416642388815,Value-Weighted Net Zero,0.00047874416642388815,,0.0
GB00BGLP8L22,IMI,,,-0.0004737246568506818,Value-Weighted Net Zero,0.0004737246568506818,,0.0
GB0001826634,DIPLOMA,,,-0.00046971858380869306,Value-Weighted Net Zero,0.00046976640548818647,,4.7821679493418877e-08
GB0005576813,HOWDEN JOINERY GP.,,,-0.0004582967272347151,Value-Weighted Net Zero,0.0004649111283325057,,6.6144010977905534e-06
GB00BGDT3G23,RIGHTMOVE,,,-0.00045739385089166805,Value-Weighted Net Zero,0.0004786708037196128,,2.1276952827944733e-05
BE0974320526,UMICORE,,,-0.00045534063009294254,Value-Weighted Net Zero,0.00045534063009294254,,0.0
SE0000667925,TELIA COMPANY,,,-0.00045372612884859314,Value-Weighted Net Zero,0.0008090780830999308,,0.0003553519542513376
IT0001347308,BUZZI,,,-0.0004497547186904887,Value-Weighted Net Zero,0.000537420991170701,,8.76662724802123e-05
SE0006993770,AXFOOD,,,-0.0004396983701970026,Value-Weighted Net Zero,0.0004980744053333612,,5.8376035136358644e-05
FI0009000202,KESKO B,,,-0.000437834454785226,Value-Weighted Net Zero,0.000437834454785226,,0.0
ES0113679I37,BANKINTER 'R',,,-0.000424003879108824,Value-Weighted Net Zero,0.0004552589307177268,,3.125505160890281e-05
AT0000937503,VOESTALPINE,,,-0.00042111023173582827,Value-Weighted Net Zero,0.00043929587320107566,,1.81856414652474e-05
IT0000066123,BPER BANCA,,,-0.00041837087998024725,Value-Weighted Net Zero,0.00043263320578551924,,1.426232580527201e-05
NL0006237562,ARCADIS,,,-0.00040806253552291957,Value-Weighted Net Zero,0.00040806253552291957,,0.0
CH0010570759,CHOCOLADEFABRIKEN LINDT & SPRUENGLI,,,-0.00039996181197788304,Value-Weighted Net Zero,0.0014480197183142762,,0.0010480579063363931
ES0125220311,ACCIONA,,,-0.00039969109644726443,Value-Weighted Net Zero,0.0005807249947034419,,0.00018103389825617746
GB0008220112,SMITH (DS) DEAD - DELIST.04/02/25,,,-0.00039809072439305295,Value-Weighted Net Zero,0.0003995691351688543,,1.4784107758013642e-06
CH1169151003,GEORG FISCHER,,,-0.0003974076683061194,Value-Weighted Net Zero,0.0004696013394035668,,7.219367109744745e-05
GB0003308607,SPECTRIS DEAD - DELIST.05/12/25,,,-0.00039330912895971844,Value-Weighted Net Zero,0.00039330912895971844,,0.0
AT00000VIE62,FLUGHAFEN WIEN,,,-0.0003812659741192368,Value-Weighted Net Zero,0.0003812659741192368,,0.0
SE0011090018,HOLMEN B,,,-0.0003745191063271825,Value-Weighted Net Zero,0.0003745191063271825,,0.0
GB0001367019,BRITISH LAND,,,-0.0003709563754503729,Value-Weighted Net Zero,0.00037128197700103064,,3.2560155065773465e-07
SE0015988019,NIBE INDUSTRIER,,,-0.0003656584151103755,Value-Weighted Net Zero,0.0008723567502058367,,0.0005066983350954612
AT000000STR1,STRABAG SE,,,-0.00036429267124259737,Value-Weighted Net Zero,0.00039038462479383106,,2.6091953551233685e-05
IT0003497168,TELECOM ITALIA,,,-0.00035345731517440237,Value-Weighted Net Zero,0.0003923462434661039,,3.8888928291701555e-05
ES0130960018,ENAGAS,,,-0.00035085232384871675,Value-Weighted Net Zero,0.00035131565009880616,,4.633262500894111e-07
CH0012142631,CLARIANT,,,-0.00034845685643283006,Value-Weighted Net Zero,0.00035037860828510673,,1.9217518522766467e-06
GB00BV9FP302,COMPUTACENTER,,,-0.00034432258655140184,Value-Weighted Net Zero,0.0003475991621935821,,3.276575642180256e-06
GB0031743007,BURBERRY GROUP,,,-0.0003427341461875882,Value-Weighted Net Zero,0.00048522259341166215,,0.00014248844722407396
FR0000064578,COVIVIO,,,-0.0003396473319682517,Value-Weighted Net Zero,0.00039878382076626994,,5.913648879801823e-05
GB0007669376,ST.JAMES'S PLACE ORD,,,-0.0003395027830778674,Value-Weighted Net Zero,0.00037489258918531175,,3.538980610744434e-05
GB0003718474,GAMES WORKSHOP,,,-0.00033893562298049993,Value-Weighted Net Zero,0.0003430064901725234,,4.070867192023502e-06
CH0022268228,EFG INTERNATIONAL N,,,-0.00033805534130102816,Value-Weighted Net Zero,0.00033805534130102816,,0.0
GB0000904986,BELLWAY,,,-0.00033475657233315295,Value-Weighted Net Zero,0.00034560586417173577,,1.0849291838582833e-05
FI0009000459,HUHTAMAKI,,,-0.0003307117294705348,Value-Weighted Net Zero,0.0003557707670493484,,2.5059037578813588e-05
LU0075646355,SUBSEA 7,,,-0.0003243359029155868,Value-Weighted Net Zero,0.0003391932968843909,,1.4857393968804076e-05
GB0009223206,SMITH & NEPHEW,,,-0.0003162864508806756,Value-Weighted Net Zero,0.001012083523502176,,0.0006957970726215005
FI0009005870,KONECRANES,,,-0.00031149220668367627,Value-Weighted Net Zero,0.00031149220668367627,,0.0
GB00B5ZN1N88,SEGRO,,,-0.0003102837663515783,Value-Weighted Net Zero,0.0011166212087591462,,0.0008063374424075679
DE0007500001,THYSSENKRUPP,,,-0.0003058855323134366,Value-Weighted Net Zero,0.0003253927718096759,,1.9507239496239282e-05
GB0009895292,ASTRAZENECA,,,-0.0003029988432214706,Value-Weighted Net Zero,0.01694668631489955,,0.01664368747167808
AT0000908504,VIENNA INSURANCE GROUP A,,,-0.0003020159128257395,Value-Weighted Net Zero,0.0003020159128257395,,0.0
JE00BJ1DLW90,MAN GROUP,,,-0.00030176831369881004,Value-Weighted Net Zero,0.00030176831369881004,,0.0
SE0005190238,TELE2 B,,,-0.00030129359629230286,Value-Weighted Net Zero,0.00045954314591399115,,0.00015824954962168826
FR0000044448,NEXANS,,,-0.0002999284604087284,Value-Weighted Net Zero,0.00033000044983842725,,3.0071989429698855e-05
IT0001233417,A2A,,,-0.00029801209308561035,Value-Weighted Net Zero,0.0005009413864697599,,0.00020292929338414957
GB00BF8Q6K64,ABERDEEN GROUP,,,-0.00029709318848655325,Value-Weighted Net Zero,0.00032379379832330986,,2.670060983675659e-05
GB00B61TVQ02,INCHCAPE,,,-0.0002963511449217472,Value-Weighted Net Zero,0.0002963511449217472,,0.0
NO0005052605,NORSK HYDRO,,,-0.0002885638195738487,Value-Weighted Net Zero,0.0009793937694107346,,0.0006908299498368859
CH0038388911,SULZER 'R',,,-0.00028328674789106836,Value-Weighted Net Zero,0.00028328674789106836,,0.0
GB00B63QSB39,GREGGS,,,-0.0002820554215931733,Value-Weighted Net Zero,0.0002820554215931733,,0.0
GB00B06QFB75,IG GROUP HOLDINGS,,,-0.0002805912803772698,Value-Weighted Net Zero,0.0002807582355948493,,1.6695521757946275e-07
DE000TUAG505,TUI N,,,-0.0002750141250395215,Value-Weighted Net Zero,0.00028378361347911534,,8.769488439593844e-06
SE0001662230,HUSQVARNA B,,,-0.00027367849913976215,Value-Weighted Net Zero,0.00030955142968875444,,3.587293054899229e-05
ES0173093024,REDEIA CORPORACION,,,-0.00027103425334065273,Value-Weighted Net Zero,0.000736038841657021,,0.0004650045883163683
IL0010811243,ELBIT SYSTEMS,,,-0.0002687478649594508,Value-Weighted Net Zero,0.0007685401869852099,,0.0004997923220257591
GB0007323586,RENISHAW,,,-0.0002660615183940428,Value-Weighted Net Zero,0.0002660615183940428,,0.0
GB00BP92CJ43,TATE & LYLE,,,-0.0002474602880768958,Value-Weighted Net Zero,0.0002613012792870824,,1.3840991210186635e-05
GB0002652740,DERWENT LONDON,,,-0.00024361753288833563,Value-Weighted Net Zero,0.00024361753288833563,,0.0
NO0012470089,TOMRA SYSTEMS,,,-0.00024003147583041783,Value-Weighted Net Zero,0.00024104066790066233,,1.0091920702444957e-06
GB0031638363,INTERTEK GROUP,,,-0.00023925005862519334,Value-Weighted Net Zero,0.0007604085981499574,,0.000521158539524764
IT0005495657,SAIPEM,,,-0.00023614454105737364,Value-Weighted Net Zero,0.00023614454105737364,,0.0
GB00B0N8QD54,BRITVIC DEAD - DELIST.20/01/25,,,-0.00023365377250441876,Value-Weighted Net Zero,0.00023376942350645768,,1.1565100203892466e-07
GB0031274896,MARKS & SPENCER GROUP,,,-0.0002325917449077223,Value-Weighted Net Zero,0.0005016341638249059,,0.00026904241891718365
FI0009000277,TIETOEVRY,,,-0.00023164607341794136,Value-Weighted Net Zero,0.00023164607341794136,,0.0
SE0000190126,INDUSTRIVARDEN A,,,-0.0002314507172336282,Value-Weighted Net Zero,0.0006673296671005478,,0.0004358789498669196
SE0000108656,ERICSSON B,,,-0.00023114752735078187,Value-Weighted Net Zero,0.0013924841511778008,,0.001161336623827019
ES0118594417,INDRA SISTEMAS,,,-0.00022343033881479197,Value-Weighted Net Zero,0.00025454440748989956,,3.111406867510759e-05
BE0974258874,BEKAERT (D),,,-0.0002225934284428566,Value-Weighted Net Zero,0.00022533104518059896,,2.7376167377423586e-06
FR0000120859,IMERYS,,,-0.00021948656557927928,Value-Weighted Net Zero,0.0002345347298987851,,1.5048164319505814e-05
DE0005089031,UNITED INTERNET,,,-0.00021853820576193324,Value-Weighted Net Zero,0.0004229376574818503,,0.00020439945171991705
ES0132105018,ACERINOX 'R',,,-0.00021717944833508956,Value-Weighted Net Zero,0.00021717944833508956,,0.0
GB00B0WMWD03,QINETIQ GROUP,,,-0.000214726799744428,Value-Weighted Net Zero,0.000214726799744428,,0.0
GB0033986497,ITV,,,-0.00021370705116241447,Value-Weighted Net Zero,0.00025195086916034545,,3.824381799793097e-05
DE0006048432,HENKEL PREFERENCE,,,-0.00021206531915635596,Value-Weighted Net Zero,0.0011401472941529156,,0.0009280819749965596
GB0002318888,CRANSWICK,,,-0.00021142306589185954,Value-Weighted Net Zero,0.00023092995338416222,,1.950688749230269e-05
IE00B00MZ448,GRAFTON GROUP,,,-0.0002085434909079437,Value-Weighted Net Zero,0.0002085434909079437,,0.0
FI0009003727,WARTSILA,,,-0.0002063497750741742,Value-Weighted Net Zero,0.0007332560608971202,,0.000526906285822946
ES0112501012,EBRO FOODS,,,-0.00020350722988865901,Value-Weighted Net Zero,0.0002061867140330966,,2.679484144437562e-06
DE000KSAG888,K S N,,,-0.00020306713176720413,Value-Weighted Net Zero,0.00020306713176720413,,0.0
GB00B04V1276,GRAINGER,,,-0.00020295853830069185,Value-Weighted Net Zero,0.00020376157645653827,,8.03038155846405e-07
GB00BNNTLN49,PENNON GROUP,,,-0.00020293968343121333,Value-Weighted Net Zero,0.0002093079636331771,,6.3682802019637805e-06
DK0010234467,FLSMIDTH AND B,,,-0.00020209090760008494,Value-Weighted Net Zero,0.00020209090760008494,,0.0
JE00BYVQYS01,INTERNATIONAL WORKPLACE GROUP,,,-0.00020076954525603377,Value-Weighted Net Zero,0.00020076954525603377,,0.0
DK0010311471,AL SYDBANK,,,-0.00019658088604941,Value-Weighted Net Zero,0.00021580556496411394,,1.922467891470395e-05
GB0002869419,BIG YELLOW GROUP,,,-0.00019244156199659047,Value-Weighted Net Zero,0.00023228549607906895,,3.984393408247848e-05
SE0000171100,SSAB A,,,-0.00019120312641709037,Value-Weighted Net Zero,0.00019197602474811462,,7.728983310242331e-07
FR0000121964,KLEPIERRE REIT,,,-0.00018921858046026438,Value-Weighted Net Zero,0.0006081301330857729,,0.0004189115526255085
GB0000961622,BALFOUR BEATTY,,,-0.0001849089617233838,Value-Weighted Net Zero,0.0001851357862415279,,2.268245181440865e-07
SE0000862997,BILLERUD AKTIEBOLAG,,,-0.00017896831707983035,Value-Weighted Net Zero,0.00017896831707983035,,0.0
BE0003593044,COFINIMMO,,,-0.00017657555216976683,Value-Weighted Net Zero,0.00021504942890982092,,3.847387674005408e-05
GB00BK9RKT01,TRAVIS PERKINS,,,-0.00017428144067714534,Value-Weighted Net Zero,0.00017428144067714534,,0.0
NL00150003E1,FUGRO C,,,-0.0001727574972292428,Value-Weighted Net Zero,0.0001727574972292428,,0.0
GB00B2PDGW16,WH SMITH,,,-0.00017071572410559934,Value-Weighted Net Zero,0.00017143280021681545,,7.17076111216107e-07
BE0974338700,TITAN,,,-0.00016929110945223028,Value-Weighted Net Zero,0.00016929110945223028,,0.0
GB00B1FP6H53,MITCHELLS & BUTLERS,,,-0.00016348545180934547,Value-Weighted Net Zero,0.00016348545180934547,,0.0
GB0004161021,HAYS,,,-0.00016212157244349833,Value-Weighted Net Zero,0.00016212157244349833,,0.0
PTBCP0AM0015,BANCO COMR.PORTUGUES 'R',,,-0.00015980561073996864,Value-Weighted Net Zero,0.0003608336273114449,,0.00020102801657147625
CH0014786500,VALIANT 'R',,,-0.0001597014368695043,Value-Weighted Net Zero,0.0001597014368695043,,0.0
GB0030232317,PAGEGROUP,,,-0.00015833172183399885,Value-Weighted Net Zero,0.00015833172183399885,,0.0
NL0000395903,WOLTERS KLUWER,,,-0.00015532093361084014,Value-Weighted Net Zero,0.0030997243157124396,,0.0029444033821015994
GB0002074580,GENUS,,,-0.0001539761695003403,Value-Weighted Net Zero,0.0001545443722257815,,5.68202725441187e-07
FR0010221234,EUTELSAT COMMUNICATIONS,,,-0.0001536281720894331,Value-Weighted Net Zero,0.0001536281720894331,,0.0
BE0974271034,VIOHALCO,,,-0.00014938814124915278,Value-Weighted Net Zero,0.00014938814124915278,,0.0
GB00B2NGPM57,PARAGON BANKING GROUP,,,-0.00014938147191240046,Value-Weighted Net Zero,0.00014938147191240046,,0.0
FR0000053225,M6-METROPOLE TV,,,-0.00014845443410382953,Value-Weighted Net Zero,0.00014845443410382953,,0.0
SE0000163594,SECURITAS B,,,-0.00014833623012230326,Value-Weighted Net Zero,0.0004401128669532335,,0.0002917766368309302
PTZON0AM0006,NOS SGPS,,,-0.00014808928791664063,Value-Weighted Net Zero,0.00014808928791664063,,0.0
GB00B135BJ46,SAVILLS,,,-0.00014531793080754845,Value-Weighted Net Zero,0.00015282034867530967,,7.502417867761222e-06
FR0000054900,TF1 (TV.FSE.1),,,-0.0001442747265558887,Value-Weighted Net Zero,0.0001540325006300418,,9.757774074153092e-06
GB00B82YXW83,VESUVIUS,,,-0.0001394925128429146,Value-Weighted Net Zero,0.0001394925128429146,,0.0
GB00BVFNZH21,ROTORK,,,-0.00013848311921142449,Value-Weighted Net Zero,0.00028899069814848047,,0.00015050757893705598
SE0011166974,FABEGE,,,-0.0001373155923295462,Value-Weighted Net Zero,0.0002474240568397159,,0.00011010846451016972
ES0171996087,GRIFOLS ORD CL A,,,-0.00013210069992475223,Value-Weighted Net Zero,0.00039354672408151945,,0.0002614460241567672
DE000PSM7770,PROSIEBENSAT 1 MEDIA,,,-0.00013041468709697188,Value-Weighted Net Zero,0.00013123003827389805,,8.153511769261691e-07
GB0009292243,VICTREX,,,-0.00012432810840235246,Value-Weighted Net Zero,0.00012432810840235246,,0.0
FR0010411983,SCOR SE,,,-0.00012336875716230584,Value-Weighted Net Zero,0.00044985676794835665,,0.0003264880107860508
CH0000816824,OC OERLIKON CORPORATION,,,-0.00012041654239712337,Value-Weighted Net Zero,0.00012041654239712337,,0.0
DE0005909006,BILFINGER BERGER,,,-0.00012009009349256369,Value-Weighted Net Zero,0.0001317435772038258,,1.1653483711262112e-05
CH0048265513,TRANSOCEAN,,,-0.00011869985916617584,Value-Weighted Net Zero,0.00034667295805210517,,0.00022797309888592933
GB0003096442,RS GROUP,,,-0.00011449724091434931,Value-Weighted Net Zero,0.00038811038096129376,,0.00027361314004694444
GB00B71N6K86,EVRAZ SUSP - SUSP.06/12/23,,,-0.0001101207387319123,Value-Weighted Net Zero,0.00012450818049466482,,1.4387441762752521e-05
DE000A0S8488,HAMB.HAFEN UD.LOGISTIK,,,-0.00010892860984127146,Value-Weighted Net Zero,0.00010892860984127146,,0.0
GB0001638955,WETHERSPOON (JD),,,-0.00010735658637006422,Value-Weighted Net Zero,0.00010944548343957539,,2.0888970695111677e-06
AT0000938204,MAYR-MELNHOF KARTON,,,-0.00010548805865669502,Value-Weighted Net Zero,0.0002161373644675413,,0.00011064930581084628
GB0002018363,CLARKSON,,,-0.00010408557089717634,Value-Weighted Net Zero,0.0001139789650969573,,9.893394199780968e-06
GB00B67G5X01,WORKSPACE GROUP,,,-0.00010358230276720193,Value-Weighted Net Zero,0.00010358230276720193,,0.0
NO0003078800,TGS,,,-0.00010272779399581237,Value-Weighted Net Zero,0.00010272779399581237,,0.0
GB00BF5H9P87,GREAT PORTLAND ESTATES,,,-0.00010068363186174009,Value-Weighted Net Zero,0.00010726127565319426,,6.577643791454168e-06
FI0009007694,SANOMA,,,-9.942897330470163e-05,Value-Weighted Net Zero,9.942897330470163e-05,,0.0
GB00B5N0P849,WOOD GROUP (JOHN),,,-9.496895687111596e-05,Value-Weighted Net Zero,0.0001153461791311806,,2.0377222260064636e-05
ES0134950F36,FAES FARMA,,,-8.671638378770703e-05,Value-Weighted Net Zero,8.671638378770703e-05,,0.0
GB00BYZN9041,FUTURE,,,-8.643126964154583e-05,Value-Weighted Net Zero,8.643126964154583e-05,,0.0
GB0002418548,ELEMENTIS,,,-8.363253936629806e-05,Value-Weighted Net Zero,8.584686900862476e-05,,2.214329642326699e-06
NL0013332471,TOM TOM,,,-8.344424044360552e-05,Value-Weighted Net Zero,8.344424044360552e-05,,0.0
IE00BWB8X525,PERMANENT TSB GHG.,,,-8.008873039010015e-05,Value-Weighted Net Zero,8.008873039010015e-05,,0.0
IE00BLP1HW54,AON CLASS A,,,-7.999663112231818e-05,Value-Weighted Net Zero,0.0048408397089462415,,0.004760843077823923
GB0007668071,CLOSE BROTHERS GROUP,,,-7.954184477641084e-05,Value-Weighted Net Zero,7.954184477641084e-05,,0.0
GB00B012BV22,MARSHALLS,,,-7.847891923151163e-05,Value-Weighted Net Zero,7.847891923151163e-05,,0.0
FR0000121204,WENDEL,,,-7.401542831204537e-05,Value-Weighted Net Zero,0.0003381095296621407,,0.00026409410135009535
GB00B3FLWH99,BODYCOTE,,,-7.23398060480906e-05,Value-Weighted Net Zero,0.0001286915219725505,,5.6351715924459896e-05
GB0004726096,SPIRENT COMMUNICATIONS DEAD - DELIST.17/10/25,,,-7.174539011296186e-05,Value-Weighted Net Zero,7.174539011296186e-05,,0.0
IL0002810146,ICL GROUP,,,-7.15261464429367e-05,Value-Weighted Net Zero,0.0004885055744279862,,0.00041697942798504947
GB00B6XZKY75,BARR (AG),,,-6.75003572701173e-05,Value-Weighted Net Zero,6.75003572701173e-05,,0.0
DK0010272632,GN STORE NORD,,,-6.700494592303197e-05,Value-Weighted Net Zero,0.00029759747722733494,,0.00023059253130430297
DE0007257503,CECONOMY,,,-6.641841114632638e-05,Value-Weighted Net Zero,9.849443249228436e-05,,3.2076021345957976e-05
FR0000120966,BIC,,,-5.8741375385213486e-05,Value-Weighted Net Zero,0.0002388756344574441,,0.0001801342590722306
GB00B128J450,IP GROUP,,,-5.668436039206053e-05,Value-Weighted Net Zero,5.668436039206053e-05,,0.0
SE0000806994,JM,,,-5.6266000175893466e-05,Value-Weighted Net Zero,8.482562681842749e-05,,2.855962664253402e-05
GB0004478896,HUNTING,,,-5.369316285865002e-05,Value-Weighted Net Zero,5.369316285865002e-05,,0.0
SE0000111940,RATOS B,,,-4.6968517784715455e-05,Value-Weighted Net Zero,6.615398491324497e-05,,1.918546712852952e-05
GB0004657408,MITIE GROUP,,,-4.658007892406718e-05,Value-Weighted Net Zero,0.00014570916836316043,,9.912908943909325e-05
GB00B1FW5029,HOCHSCHILD MINING,,,-4.604293742312588e-05,Value-Weighted Net Zero,5.629503785914449e-05,,1.0252100436018612e-05
DE0007507501,WASHTEC,,,-4.00902168852222e-05,Value-Weighted Net Zero,4.00902168852222e-05,,0.0
FI0009800643,YIT,,,-3.7375796827032525e-05,Value-Weighted Net Zero,3.7375796827032525e-05,,0.0
GB0005630420,MEARS GROUP,,,-3.6594650759918353e-05,Value-Weighted Net Zero,3.6594650759918353e-05,,0.0
GB0006215205,MOBICO GROUP,,,-3.634429549004994e-05,Value-Weighted Net Zero,5.663434036641821e-05,,2.029004487636827e-05
GB0009296665,VIDENDUM,,,-3.250467999656498e-05,Value-Weighted Net Zero,3.250467999656498e-05,,0.0
GB0006963689,PORVAIR,,,-3.2287092885020914e-05,Value-Weighted Net Zero,3.2287092885020914e-05,,0.0
GB0009692319,WILMINGTON,,,-3.1189986989266116e-05,Value-Weighted Net Zero,3.1189986989266116e-05,,0.0
IE0003864109,GREENCORE GROUP,,,-3.001681118477716e-05,Value-Weighted Net Zero,4.9362262305119505e-05,,1.9345451120342344e-05
DE0007314007,HEIDELB.DRUCKMASCHINEN,,,-2.9462417202764272e-05,Value-Weighted Net Zero,3.0409674589245985e-05,,9.472573864817123e-07
GB0001110096,BOOT (HENRY),,,-2.657980795923266e-05,Value-Weighted Net Zero,2.657980795923266e-05,,0.0
GB00BKY40Q38,GALLIFORD TRY,,,-2.6107118716912778e-05,Value-Weighted Net Zero,2.6107118716912778e-05,,0.0
GB00B0FYMT95,HELICAL REIT,,,-2.603292234554334e-05,Value-Weighted Net Zero,2.603292234554334e-05,,0.0
GB0009286963,VP,,,-2.396786219179042e-05,Value-Weighted Net Zero,2.4787423707049672e-05,,8.195615152592542e-07
GB0007958233,SENIOR,,,-2.388191636143126e-05,Value-Weighted Net Zero,7.072331425567054e-05,,4.684139789423928e-05
GB00B1JQDM80,MARSTON'S,,,-2.1413572977475463e-05,Value-Weighted Net Zero,2.1413572977475463e-05,,0.0
GB00BDFBVT43,OXFORD BIOMEDICA,,,-1.879585830219426e-05,Value-Weighted Net Zero,1.879585830219426e-05,,0.0
GB0004170089,HEADLAM GROUP,,,-1.772959808891889e-05,Value-Weighted Net Zero,1.772959808891889e-05,,0.0
GB0000163088,SPEEDY HIRE,,,-1.403561919523386e-05,Value-Weighted Net Zero,1.403561919523386e-05,,0.0
GB00BL6XZ716,CAPITAL & REGIONAL DEAD - DELIST.11/12/24,,,-1.2862649593921549e-05,Value-Weighted Net Zero,1.2862649593921549e-05,,0.0
GB00BRKD9Z53,MJ GLEESON,,,-1.0991800285003966e-05,Value-Weighted Net Zero,2.8831542780230916e-05,,1.783974249522695e-05
GB0030181522,TRIBAL GROUP,,,-9.584670580161776e-06,Value-Weighted Net Zero,9.584670580161776e-06,,0.0
GB00B19Z1432,PZ CUSSONS,,,-7.405571364723534e-06,Value-Weighted Net Zero,5.844923363014024e-05,,5.104366226541671e-05
DK0010307958,JYSKE BANK,,,-6.494527556196274e-06,Value-Weighted Net Zero,0.00041505116677224515,,0.0004085566392160489
ES0109427734,ATRESMEDIA CORPN.DE MEDIOS DE CMNI.,,,-5.272888652596089e-06,Value-Weighted Net Zero,7.4729084642526e-05,,6.945619598992991e-05
GB0002148343,RATHBONES GROUP,,,-5.016684167588354e-06,Value-Weighted Net Zero,0.00015392662490909892,,0.00014890994074151056
GB0000600931,BRAEMAR,,,-4.357095785362674e-06,Value-Weighted Net Zero,9.41543616007194e-06,,5.058340374709267e-06
GB0002349065,REA HOLDINGS,,,-3.723157241976384e-06,Value-Weighted Net Zero,3.723157241976384e-06,,0.0
ES0167050915,ACS ACTIV.CONSTR.Y SERV.,,,-3.6379724991180383e-06,Value-Weighted Net Zero,0.0009233696733571526,,0.0009197317008580346
GB00BJT0FF39,RM,,,-1.3538256152059365e-06,Value-Weighted Net Zero,5.222090677057787e-06,,3.86826506185185e-06
GB00B3CX3644,STV GROUP,,,1.0436612476586151e-07,Value-Weighted Net Zero,9.21952439297287e-06,,9.323890517738731e-06
FR0000121121,EURAZEO,,,1.3024103546982555e-06,Value-Weighted Net Zero,0.0005416285089943138,,0.000542930919349012
GB0001570810,XAAR,,,2.7472164072545373e-06,Value-Weighted Net Zero,8.61261474851277e-06,,1.1359831155767306e-05
BE0003717312,SOFINA,,,5.286717435136544e-06,Value-Weighted Net Zero,0.0006724117017058071,,0.0006776984191409436
GB0033195214,KINGFISHER,,,9.953688479199044e-06,Value-Weighted Net Zero,0.0004244924466122323,,0.0004344461350914313
GB0000365774,AEP PLANTATIONS,,,1.1551872387039844e-05,Value-Weighted Net Zero,2.921669697767675e-05,,4.0768569364716595e-05
GB0008711763,TT ELECTRONICS,,,1.5342063014911306e-05,Value-Weighted Net Zero,2.901411587382537e-05,,4.4356178888736676e-05
GB0009697037,BABCOCK INTERNATIONAL,,,1.6027801943568003e-05,Value-Weighted Net Zero,0.00024008028340832986,,0.00025610808535189787
GB00B1L5QH97,RANK GROUP,,,1.818507753257137e-05,Value-Weighted Net Zero,3.8554602098003105e-05,,5.6739679630574475e-05
FI0009002422,OUTOKUMPU 'A',,,2.5565838490910022e-05,Value-Weighted Net Zero,0.00016466175607903396,,0.00019022759456994399
FR0000120560,QUADIENT,,,2.7215039696631313e-05,Value-Weighted Net Zero,6.046920899899576e-05,,8.768424869562708e-05
IT0001469383,ARNOLDO MONDADORI EDI.,,,2.7566066926608054e-05,Value-Weighted Net Zero,5.5333819699717994e-05,,8.289988662632605e-05
GB00B132NW22,ASHMORE GROUP,,,3.9044595806845254e-05,Value-Weighted Net Zero,0.00015748888440192583,,0.0001965334802087711
NL0010583399,CORBION NV C,,,4.07595480089869e-05,Value-Weighted Net Zero,9.592757150973951e-05,,0.0001366871195187264
GB0001859296,VISTRY GROUP,,,4.456411722411982e-05,Value-Weighted Net Zero,0.00035891035732549774,,0.00040347447454961756
GB00BNR4T868,RENEWI DEAD - DELIST.09/06/25,,,5.445034119842647e-05,Value-Weighted Net Zero,4.833935278073415e-05,,0.00010278969397916062
DE0006202005,SALZGITTER,,,6.31804224154512e-05,Value-Weighted Net Zero,0.00013963423624890116,,0.00020281465866435236
GB0009067447,MOTHERCARE,,,6.454846551190794e-05,Value-Weighted Net Zero,4.506804310372668e-06,,6.905526982228062e-05
GB00B1P6ZR11,BROWN GROUP DEAD - DELIST.13/02/25,,,7.116488216844913e-05,Value-Weighted Net Zero,8.751837153217216e-06,,7.991671932166634e-05
