date,Minimum-Variance,Minimum-Variance 50% CF Reduction,Value-Weighted,Value-Weighted 50% CF Reduction,Value-Weighted Net Zero
2023-02-28,1.3114981563062045,1.334108033760338,1.460658758504061,1.4403832997400436,1.463294630083787
2023-03-31,1.3197587505722372,1.3416563969373572,1.4986415020021369,1.460801278552358,1.486889951510457
2023-04-28,1.3786086223777354,1.4020072394876897,1.560679460574671,1.5171771418941384,1.5391791083669288
2023-05-31,1.3226490353368838,1.3434718997767594,1.4667088262397294,1.4097073352579834,1.4353591345195058
2023-06-30,1.2011650433208791,1.2130490346568121,1.5369296093891514,1.4835105397570316,1.5132415624009614
2023-07-31,1.2416302773127912,1.2550861782921139,1.5769550874715086,1.5321066188976553,1.5659909430587158
2023-08-31,1.2004769545023237,1.2126696047351426,1.517244526938787,1.4772313604921314,1.5049084085217304
2023-09-29,1.1618257083282646,1.1760960160168257,1.4559075267733705,1.4169289026296163,1.4454822685243822
2023-10-31,1.1374997224305838,1.1514084783712153,1.4020310222082033,1.364398783480215,1.3877414834939596
2023-11-30,1.1868756145707156,1.198815378362539,1.5415605901098794,1.5049514185862385,1.5369870494305915
2023-12-29,1.2313733755321494,1.2468150920020307,1.6193647253073704,1.5921519506429578,1.6236296921629016
2024-01-31,1.2225366903879726,1.2379232903244102,1.61540839175855,1.574303790420088,1.613926471635472
2024-02-29,1.2241663410119938,1.239631227569332,1.6456986254209907,1.6059005951772218,1.6443459850570594
2024-03-29,1.2584262779481252,1.2741179982617084,1.7014758120032996,1.6580880611229802,1.699726650905113
2024-04-30,1.2778744047439237,1.2936795708046551,1.6608769151005487,1.6114398052609749,1.656221458301322
2024-05-31,1.3325586853881284,1.3491475299866447,1.735663070533207,1.6860420832460778,1.7338112560280603
2024-06-28,1.3024370386320017,1.3194119753188778,1.6845075303392412,1.6222215827658768,1.668871221618438
2024-07-31,1.367136570317058,1.3851628984402147,1.7269883365952539,1.6694705127030598,1.7153409058940525
2024-08-30,1.4025454616918105,1.4210908885694602,1.7916931848721198,1.7261614154152924,1.7756872341093346
2024-09-30,1.3886794404704965,1.407023276255768,1.811870980299579,1.7499226044707583,1.7949389543745062
2024-10-31,1.3636541782560445,1.378197098968878,1.706208880388391,1.6557418352417848,1.6946474916124614
2024-11-29,1.330922543326495,1.3449386578507245,1.6879427014175141,1.6408689114426243,1.6772645748400876
2024-12-31,1.3021276233385202,1.3161647520140534,1.6606443274378186,1.6216197370138319,1.6552865042824993
2025-01-31,1.352543283925713,1.3684548082837402,1.7749365237268666,1.718663525555822,1.7553458928026582
2025-02-28,1.3643690730116007,1.3826827976655625,1.8292757023416284,1.7607891953882222,1.7960669643757279
2025-03-31,1.3884616974384996,1.4094819705139185,1.8296006618958567,1.752409848067351,1.789206129869152
2025-04-30,1.5180872190360317,1.542446510675544,1.9051873629978728,1.8371920313727823,1.8714758420077824
2025-05-30,1.5135643802408998,1.534976569838528,1.9919647505701408,1.9152462995396076,1.9531098961117361
2025-06-30,1.5261796895957003,1.546511205193682,2.030878082102615,1.95542828683962,1.997373963246938
2025-07-31,1.487713499005131,1.5073012243838302,2.0087331140858518,1.923758823132376,1.969347860081186
2025-08-29,1.520629086538553,1.5419649430680624,2.07086495672443,1.9806758388487549,2.0297948502218865
2025-09-30,1.525675645884997,1.546315708410951,2.115727035682408,2.029325568541592,2.0831442679057557
2025-10-31,1.5072381805249222,1.5274521842735156,2.1372857971707266,2.0469789964166134,2.1032861075882434
2025-11-28,1.5260531851662127,1.5540882498588167,2.172515338580185,2.0745309961164744,2.135839717573527
2025-12-31,1.6065913534166896,1.6394339692881499,2.253410873253001,2.1633483084848795,2.2294239057077614
