ISIN,NAME,emissions_scope1,revenue_musd,market_cap_musd,carbon_intensity,carbon_footprint_coeff,weight,WACI_contribution,formation_year,strategy
CH0014786500,VALIANT 'R',1522.0,484.137,1676.2,3.143738239382654,0.9080062045102016,0.14611816200307517,0.459357253357377,2017,Minimum-Variance
GB00B71N6K86,EVRAZ SUSP - SUSP.06/12/23,34560000.0,11745.057,7372.49,2942.5144552299744,4687.697100979452,0.026919694425671943,79.21158997791346,2018,Minimum-Variance
GB00BDR05C01,NATIONAL GRID,3948634.0,20502.388,37759.03,192.59385784719322,104.57456136982333,0.027282873505021208,5.254513861489009,2018,Minimum-Variance
GB00B39J2M42,UNITED UTILITIES GROUP,117583.0,2439.214,7061.44,48.20528252133679,16.651419540490327,0.04873372789893894,2.3492231216863044,2018,Minimum-Variance
GB00BRB37M78,DIGNITY DEAD - DELIST.25/05/23,16028.0,457.617,553.96,35.02492258810315,28.933497003393747,0.03809586597961622,1.3343047568628106,2018,Minimum-Variance
NO0003054108,MOWI,144069.0,4427.897,8840.47,32.536664696581695,16.29653174548412,0.03149203949509403,1.0246459296633823,2018,Minimum-Variance
US8816242098,TEVA PHARMACEUTICAL INDUSTRIES ADR 1:1,372604.0,22385.025,20865.36,16.645234928261193,17.8575399609688,0.04553927350358502,0.7580119059295128,2018,Minimum-Variance
IE00BLP1HW54,AON CLASS A,54431.0,9998.0,35882.79,5.444188837767554,1.516911031723007,0.11505455029682626,0.6263786984603471,2018,Minimum-Variance
CH0198251305,COCA-COLA HBC,268720.0,8059.473,12171.48,33.342130434583005,22.077840985648418,0.015374907508899142,0.5126321715813649,2018,Minimum-Variance
GB0009633180,DECHRA PHARMACEUTICALS DEAD - DELIST.17/01/24,3819.0,537.908,3317.7,7.099727090877994,1.1510986526810743,0.055881080267653656,0.39674041944378835,2018,Minimum-Variance
FR0000120560,QUADIENT,13865.0,1382.687,989.58,10.02757674007205,14.010994563350108,0.026759676186676542,0.26833470650137764,2018,Minimum-Variance
GB00B71N6K86,EVRAZ SUSP - SUSP.06/12/23,40760000.0,12631.516,9592.51,3226.849413799579,4249.1485544450825,0.002888664522304163,9.32128542046083,2019,Minimum-Variance
NL0009432491,KONINKLIJKE VOPAK,154807.0,1438.68,6443.23,107.60349765062418,24.026303577553495,0.03637762698362911,3.914359899668218,2019,Minimum-Variance
GB00BHJYC057,ICTL.HTLS.GP.,378110.0,1902.206,10649.97,198.77447552998993,35.503386394515665,0.010043529344248741,1.9963972778731072,2019,Minimum-Variance
